FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0029778	4.49827	3.81647	3.80495	3.88417	3.56877	2.68433
FBgn0052762	0	0	0	0	0	0
FBgn0029769	46.857	47.778	42.1769	53.2826	39.703	41.5958
FBgn0029762	42.8104	64.0262	47.1694	37.3513	43.8258	36.8844
FBgn0029756	3.01204	3.93212	3.11134	3.23325	3.12022	2.99449
FBgn0028474	4.05825	4.08764	3.37687	3.5468	3.79494	2.61986
FBgn0029785	678.384	348.668	370.981	357.573	364.608	323.071
FBgn0003747	0.162262	0.185802	0.0647166	0.0378197	0.0748859	0.130366
FBgn0000394	55.3952	70.4705	70.2467	57.2984	60.6502	64.5275
FBgn0029791	5.49724	6.25948	6.98842	5.13884	5.17358	5.51015
FBgn0029795	0.141807	0.0974476	0	0.0661033	0.163811	0
FBgn0029798	5.42556	5.58964	5.79904	6.26194	6.63935	7.42558
FBgn0029799	3.97045	3.80995	3.64589	3.52431	3.19985	2.83183
FBgn0029801	43.9738	55.1155	43.6201	32.828	39.5254	31.2881
FBgn0029809	0.0440244	0.0777595	0.270844	0	0	0
FBgn0029810	134.26	192.312	147.638	78.5171	174.983	132.188
FBgn0029811	0.129438	0	0	0	0	0
FBgn0029812	0	0	0.0476147	0	0	0
FBgn0029814	40.9624	36.5186	34.4363	27.6069	34.1515	33.7066
FBgn0052761	0	0	0	0	0	0
FBgn0029816	0	0	0	0	0	0
FBgn0029817	0	0	0	0	0.0593631	0
FBgn0029820	53.7546	58.2649	53.5534	51.4995	59.6656	58.2936
FBgn0029821	0.708881	1.17461	1.18478	0.756887	1.184	1.22948
FBgn0029822	11.2329	7.73472	7.81292	8.30557	8.29322	8.3868
FBgn0029823	35.0176	47.0883	49.701	52.4985	31.3735	21.152
FBgn0029819	16.5514	18.2462	16.332	12.8358	16.3519	13.2303
FBgn0014340	2.49079	2.74146	2.68373	3.30999	3.46575	3.60411
FBgn0029818	11.8348	11.7612	11.8815	9.56254	11.7183	11.5254
FBgn0029813	2.00584	2.09091	1.21381	1.67661	1.7876	1.11142
FBgn0029807	0	0	0	0.0288709	0	0
FBgn0029804	11.0915	12.3108	11.071	9.73888	13.7315	10.1214
FBgn0013987	56.3745	47.9585	47.915	46.5233	46.3675	47.9257
FBgn0029800	13.2549	14.4414	10.3793	10.111	11.567	11.5039
FBgn0261383	6.52691	6.00817	5.70568	6.71642	5.61777	6.62045
FBgn0052758	25.4272	25.737	24.858	23.7765	24.624	23.8755
FBgn0053080	13.1092	15.8841	16.3824	17.7345	13.7979	14.9537
FBgn0027564	5.088	4.26591	5.5261	4.66319	3.84728	4.92697
FBgn0029789	4.45644	4.19269	3.77098	3.18627	4.14119	4.24169
FBgn0046687	5.14495	4.37463	5.28287	4.89875	3.11558	4.02611
FBgn0015794	47.161	62.9085	49.9612	41.8088	55.1389	47.0641
FBgn0029783	7.31385	5.30929	5.99654	6.58464	7.09284	6.39879
FBgn0029824	7.62765	5.8624	6.36532	6.45411	5.69948	5.8485
FBgn0029825	19.3526	17.6171	19.2228	20.144	18.6738	15.6762
FBgn0052756	15.1942	24.6822	23.1174	18.8303	24.1487	22.6593
FBgn0029826	10.8915	15.5723	15.5157	9.82624	13.9306	11.7212
FBgn0052755	1.27757	1.17033	0.800716	0.723164	1.55827	0.928684
FBgn0029827	0	0.0500526	0	0	0	0
FBgn0029828	157.517	216.085	164.421	151.54	106.965	106.691
FBgn0029830	0.913666	0.629305	0.852418	0.56314	0.614604	1.02864
FBgn0029831	57.2529	67.6311	74.8297	85.1663	74.4891	57.3262
FBgn0029833	22.9893	25.5104	23.412	26.3829	28.108	22.8592
FBgn0029834	11.8498	17.311	15.7614	14.4132	13.4828	15.4299
FBgn0029835	2.69269	2.30252	2.25589	2.17962	2.52797	2.89489
FBgn0029843	11.7931	11.6827	11.4022	11.3038	10.8845	13.0777
FBgn0029849	15.131	20.8447	15.1979	15.1732	15.5655	16.0339
FBgn0003514	110.004	92.9266	98.0917	101.477	101.311	101.148
FBgn0029848	0.0919494	0.084231	0.0977949	0.200026	0	0.131333
FBgn0040069	0.0314423	0.086409	0	0	0	0
FBgn0052751	0	0	0	0	0	0
FBgn0052750	0.579378	0.132686	0.144424	0.1688	0.233966	0.271535
FBgn0026060	18.8285	9.55075	9.38439	12.333	13.1703	8.60165
FBgn0029840	5.43501	5.10261	4.88753	4.04356	4.22112	4.66581
FBgn0029839	22.055	17.9291	27.2242	27.9154	32.5357	28.2158
FBgn0029838	2.07695	3.38021	3.86802	3.17226	2.66321	2.72037
FBgn0029837	30.3036	36.8966	32.9961	24.5703	37.2285	30.367
FBgn0003302	5.40485	3.25493	4.27719	3.47932	4.10202	6.16142
FBgn0029003	5.53185	5.06749	5.47699	4.6909	5.69617	5.12191
FBgn0027546	5.37265	4.84415	4.38689	4.83149	5.01765	6.2539
FBgn0005390	0.114311	0.279241	0.22036	0.106573	0.149475	0.142863
FBgn0029851	0.743259	0.408522	0.533665	0.760006	0.429959	1.41385
FBgn0015818	6.70834	5.61375	5.58251	6.72755	6.49319	7.38047
FBgn0029853	14.0835	16.2224	13.1806	13.9102	14.5439	11.7259
FBgn0028982	16.0535	15.6615	13.6873	11.2549	12.3174	13.4655
FBgn0029857	4.22622	2.84666	4.03218	4.5582	3.32723	2.92942
FBgn0029858	1.28725	1.51177	1.63248	1.23104	1.09643	1.69539
FBgn0029861	2.72567	2.29143	2.76593	2.01042	2.78655	2.36544
FBgn0029863	20.0741	13.6478	9.83911	10.5527	9.55463	14.6125
FBgn0029864	6.70986	9.31342	8.40619	6.90395	8.19858	7.54755
FBgn0029866	16.3688	16.0787	16.0183	16.5956	13.4324	17.1267
FBgn0029867	23.3445	23.3177	22.4407	24.1349	25.0431	25.703
FBgn0052748	0	0	0	0	0	0
FBgn0029873	4.42518	4.44121	4.17874	3.2459	3.45384	3.65989
FBgn0014031	24.5659	22.1869	24.1497	21.6128	21.0382	20.2467
FBgn0000524	5.06012	5.48055	6.10627	6.12884	5.01658	6.1001
FBgn0014026	786.917	668.813	624.046	593.699	744.216	965.61
FBgn0029874	3.98754	2.31874	2.57228	2.58617	4.06465	2.89727
FBgn0003139	19.0739	21.3796	17.0949	15.3778	19.367	19.7525
FBgn0003655	0.143571	0.157823	0.160333	0.321246	0.212031	0.0922793
FBgn0016974	0.0406602	0.0835918	0	0.0425358	0.126343	0.244387
FBgn0029868	39.5699	30.4895	32.273	30.4977	33.7568	29.9863
FBgn0043796	4.66194	5.14054	4.93535	4.02441	3.9312	4.28502
FBgn0028685	18.326	15.954	15.0802	12.6116	15.7316	15.4659
FBgn0026015	9.8494	18.5714	18.1391	12.6006	19.1493	13.4467
FBgn0051658	1.43756	1.39919	1.36172	0.670124	0.829312	1.44372
FBgn0031282	5.54012	5.80221	4.90103	5.44994	6.33182	3.82482
FBgn0015621	2.75208	1.87934	2.07553	1.77272	1.93981	2.57292
FBgn0010583	29.1663	24.8846	22.6346	23.5258	27.0443	37.0592
FBgn0020545	20.5836	18.9941	16.7001	12.9957	19.0921	16.7653
FBgn0031288	0	0	0	0.328656	0	0
FBgn0031289	0.299823	0.194719	0.382662	0.396342	0.196199	0.321182
FBgn0002936	115.117	108.028	89.0876	73.2721	123.113	123.151
FBgn0002563	1.41378	3.70599	2.11669	4.62343	2.75044	2.6096
FBgn0046113	1.23119	1.26454	1.22017	1.0435	1.23972	1.09908
FBgn0003916	0	0	0	0	0	0
FBgn0031292	0.0178378	0.00816956	0.0782649	0.0415784	0.00823143	0.0382192
FBgn0020305	5.84538	6.13357	3.98452	4.26068	6.03306	4.89559
FBgn0029095	10.8406	9.45355	10.0887	6.64755	8.00529	7.72016
FBgn0031287	3.34936	2.70699	2.43708	1.86776	3.09741	2.75376
FBgn0020304	90.7304	119.571	105.745	90.5795	99.9222	94.412
FBgn0031286	5.49584	5.43007	5.19807	4.94083	4.67421	5.21452
FBgn0031284	12.8822	11.4321	10.9895	12.0936	12.5099	14.0874
FBgn0031283	0	0	0	0	0.0694466	0
FBgn0031281	6.32653	5.56464	5.52057	5.03999	6.0828	6.07704
FBgn0000442	0.878056	0.904894	0.928039	0.532103	0.668634	0.517334
FBgn0026438	146.254	201.803	159.9	129.651	155.587	128.842
FBgn0040106	0	0	0	0	0	0
FBgn0004611	63.1892	84.895	77.8258	67.4531	57.2969	63.1401
FBgn0053127	0.0665526	0	0.10575	0	0	0
FBgn0000061	0.0651572	0.0596878	0.0779618	0	0.0601416	0.0348995
FBgn0003278	7.26092	7.70539	6.27557	5.39234	8.53894	8.19457
FBgn0002593	2530.71	1417.42	1633.15	2852.13	2340.96	3830.58
FBgn0031254	0.338096	0.516192	0.179795	0.10507	0.208047	0.120727
FBgn0031255	0.177852	0.30257	0.425605	0.213188	0.211064	0.217739
FBgn0004583	6.2215	8.8091	7.55733	6.26864	6.47574	6.49858
FBgn0031256	16.0889	16.4504	13.6116	13.9014	17.0255	15.7988
FBgn0031257	7.23035	7.51157	7.27683	5.6559	6.48159	5.78755
FBgn0027592	4.63618	4.26704	4.16918	4.22041	4.76375	4.84932
FBgn0003963	2.5807	3.48814	2.94742	2.42636	2.78968	2.83378
FBgn0031263	71.2983	73.1745	70.1158	49.2746	70.6217	52.4934
FBgn0031265	2.97515	3.36134	3.99492	3.62901	6.11015	5.49775
FBgn0031266	13.4025	14.5849	12.7391	12.1713	13.7306	13.8342
FBgn0031268	36.2277	36.6771	38.5115	38.6942	37.7135	39.5621
FBgn0023489	12.6751	11.7538	9.01761	7.25866	11.9294	14.2119
FBgn0010323	0.453378	0.207426	0.0903374	0.0902339	0.0893352	0.363954
FBgn0013323	1.75645	3.33368	2.7613	2.45347	1.29493	2.23159
FBgn0031267	9.17982	8.82738	8.33395	8.79485	8.19231	8.52986
FBgn0021874	9.30084	7.51571	5.91114	4.47663	6.94469	5.10322
FBgn0031264	1.02812	0.807265	0.86606	0.625967	0.910238	1.03393
FBgn0005660	0.612683	0.998336	0.685893	0.857988	0.790569	0.497285
FBgn0031260	32.4633	29.2078	27.1452	28.011	27.7005	26.529
FBgn0010602	20.9247	21.4052	22.7079	25.9717	27.3019	27.4614
FBgn0043364	27.6041	25.2832	28.0163	27.2909	22.9872	20.3911
FBgn0031258	10.2705	10.5521	10.2204	9.66253	10.28	11.3074
FBgn0015924	147.193	157.808	135.465	126.678	122.072	138.955
FBgn0031253	12.0791	12.1447	8.1077	9.61344	13.3248	8.83681
FBgn0031252	0.154095	0.235266	0.122918	0.095776	0.142233	0.275121
FBgn0031251	2.73595	2.56365	2.19632	1.9108	2.54135	2.222
FBgn0031250	34.3315	38.7011	32.9585	37.5567	30.7385	30.8333
FBgn0051921	0.0236291	0	0	0	0	0
FBgn0031249	0	0	0	0	0	0.0728421
FBgn0031248	0	0	0	0	0	0
FBgn0067779	19.5263	16.3587	14.8386	15.2342	13.0536	12.979
FBgn0031213	78.2743	66.6044	70.5768	72.1405	63.5476	69.4796
FBgn0031214	1.86588	2.68598	3.6855	2.11235	1.92728	1.23736
FBgn0031216	27.2062	22.5333	24.4669	25.1393	22.8584	26.163
FBgn0031217	9.21463	7.08863	6.23653	5.71446	6.46112	5.15545
FBgn0001142	141.453	161.259	177.407	223.362	156.047	158.55
FBgn0031224	11.5128	10.9548	7.93931	9.27929	9.25543	10.5029
FBgn0031228	102.731	52.8582	53.1916	66.4837	54.9522	62.153
FBgn0031229	18.9357	13.7802	14.074	14.8447	15.6087	16.0597
FBgn0031231	12.365	9.48469	7.8431	9.16684	8.93803	11.3308
FBgn0031233	30.6119	31.6088	31.3097	32.6053	33.6842	42.3009
FBgn0031235	0	0	0	0	0	0
FBgn0031240	1.74609	1.31852	1.24224	0.945939	0.936517	1.06162
FBgn0003444	12.0041	13.9532	13.7496	12.8306	12.3732	13.6979
FBgn0031247	5.54461	1.92659	2.59269	3.92153	2.73538	3.07221
FBgn0024352	30.4203	31.5736	27.9055	27.9331	27.8667	29.6669
FBgn0020622	32.3249	46.0559	44.9279	44.9216	43.0699	39.1326
FBgn0017457	13.8616	12.201	10.3882	8.87321	13.0678	10.5159
FBgn0025686	1.90689	2.77474	4.48643	2.74025	1.17425	1.21068
FBgn0031245	84.7786	78.8378	81.2673	85.5891	69.634	79.894
FBgn0031244	21.3209	31.271	22.2109	29.0626	27.9158	31.0435
FBgn0031238	6.7954	6.66429	5.98976	4.92817	9.27548	7.57879
FBgn0031239	6.16277	6.34869	6.20301	5.79862	5.95738	6.28961
FBgn0031232	3.52119	2.991	2.48958	2.16696	3.47018	2.88071
FBgn0031227	5.02642	4.34876	3.53613	4.52347	6.18601	6.46889
FBgn0051974	36.2865	40.6065	39.7594	34.5561	34.9889	31.5355
FBgn0051975	0.184442	0.211297	0.25747	0.171957	0.340488	0.192575
FBgn0051976	0	0	0	0	0	0
FBgn0031219	1.3531	2.54305	2.76728	3.39504	1.63902	1.628
FBgn0026787	8.65537	5.40138	5.1116	6.18178	5.42191	5.74433
FBgn0002931	10.282	6.34238	8.96421	8.74302	9.51437	16.6048
FBgn0051973	7.74491	6.46323	6.02124	5.41039	5.88363	6.08308
FBgn0031209	0.150748	0.3551	0.120249	0.1807	0.298166	0.346045
FBgn0002121	45.0981	52.8523	52.9344	53.9633	42.764	49.2339
FBgn0036970	0.850868	0.818419	0.746597	0.713943	0.628282	0.546867
FBgn0036974	53.6255	43.9561	46.3284	41.4671	46.5416	48.0378
FBgn0036975	55.7576	50.454	43.3587	34.568	40.7485	42.8665
FBgn0024887	7.30878	11.5924	10.594	9.30603	10.7168	10.7375
FBgn0036977	0.168676	0.194125	0.126779	0.157251	0.0489002	0
FBgn0001259	1.04174	1.27239	1.45785	1.17569	0.877204	1.11595
FBgn0036979	0.710453	0.650816	1.20899	1.36888	1.35525	1.01475
FBgn0036980	27.127	27.8415	27.965	26.939	22.1145	24.386
FBgn0036985	0.130145	0.168311	0.183201	0.27122	0.105994	0.17222
FBgn0036991	6.48668	6.46568	5.30223	4.49298	4.91394	4.76341
FBgn0036993	28.3259	25.5307	21.7581	22.1708	15.6466	16.8853
FBgn0036996	0	0.075078	0.0326883	0	0.0378302	0.0877967
FBgn0036997	42.0475	35.6776	27.6193	15.9871	22.6794	27.0258
FBgn0036998	35.8182	43.5977	38.5239	31.8252	42.3776	38.2188
FBgn0036999	6.98556	5.07309	4.91391	4.83644	5.22356	5.20691
FBgn0037001	93.0761	73.0826	77.7262	71.8694	81.6949	78.2536
FBgn0052425	60.7505	62.8957	56.2556	55.4769	49.073	54.6517
FBgn0037003	0.607179	0.327191	0.427353	0.566079	0.329671	0.229565
FBgn0037004	0.437731	0.364543	0.253941	0.1855	0.367306	0.511544
FBgn0037005	0.8692	1.25723	1.13124	1.02362	0.760066	1.61721
FBgn0037009	18.6499	17.0844	21.2829	19.7169	19.4382	18.4491
FBgn0037011	28.7631	22.0638	22.0527	21.7393	24.9381	21.6134
FBgn0037013	0	0.488818	0.283762	0	0.383051	0
FBgn0001323	7.82626	6.23923	5.82665	7.03356	6.79429	6.0877
FBgn0037012	16.7814	24.3245	20.8955	19.3899	17.7328	26.3625
FBgn0037010	52.4905	36.2114	45.3437	64.3013	53.2021	59.8301
FBgn0037008	9.12096	7.16171	9.39953	9.8768	7.21616	6.31153
FBgn0037007	212.696	131.98	154.522	212.482	135.265	154.154
FBgn0037000	2.25977	1.74513	1.37958	1.70739	1.41417	2.41972
FBgn0052428	32.4107	29.0926	33.2153	36.3438	31.1617	37.4867
FBgn0036995	2.1903	1.09184	1.13907	0.880866	0.654069	1.03515
FBgn0036994	2.7196	3.25689	3.70242	3.27926	3.71517	3.37948
FBgn0036992	138.073	161.91	139.948	84.103	53.9138	87.417
FBgn0036990	7.07304	2.8347	3.77814	4.18029	4.89644	6.49451
FBgn0029158	21.8615	22.9282	20.1432	13.3521	20.3022	14.4815
FBgn0036988	15.2211	9.07128	9.73904	12.2765	9.47273	10.3394
FBgn0036987	4.14569	2.28678	2.28692	2.79458	3.14777	2.57866
FBgn0036986	8.96159	7.03148	8.29845	7.22887	8.23579	10.2261
FBgn0036984	9.63047	9.59783	9.1116	9.12546	8.81643	9.74691
FBgn0028978	9.27268	11.164	11.777	12.1928	10.6041	9.36565
FBgn0027565	15.5047	15.4714	12.6518	9.25577	14.9319	11.5672
FBgn0001247	44.1492	43.5054	44.414	40.4833	43.3145	44.1288
FBgn0036978	0.0635913	0.0385949	0.218391	0.0540844	0.0733706	0.170313
FBgn0036973	4.39959	4.20425	3.30748	3.62963	3.4474	3.56019
FBgn0037014	0.276742	0.178949	0.402547	0.0910621	0.240413	0.26158
FBgn0037016	8.03054	6.71943	7.80147	7.98887	6.52206	7.281
FBgn0040634	14.6344	16.3632	11.1586	13.0419	16.289	11.2968
FBgn0016696	58.4472	61.5425	53.6678	44.8475	62.3949	50.5744
FBgn0037020	15.5671	13.1634	13.6513	14.8855	13.2635	14.2174
FBgn0037024	10.0148	8.6724	6.70452	4.95173	6.38611	6.44288
FBgn0037025	0.493537	0.358293	0.361629	0.386178	0.455543	0.509814
FBgn0037027	20.4232	16.5711	17.3919	16.4191	15.5849	15.6476
FBgn0037030	0.147922	0.609801	0.590038	0.344848	0.204803	0.285308
FBgn0040636	19.2447	27.0931	23.5903	23.0871	23.6417	23.7233
FBgn0037031	10.0994	9.37538	9.01828	7.6659	10.0008	8.25949
FBgn0040637	0	0	0	0	0.43097	0
FBgn0037035	0	0	0	0.125644	0	0
FBgn0011591	32.4201	36.0744	33.9275	27.508	30.0069	27.9749
FBgn0052432	21.3946	18.5693	19.5189	17.0125	16.311	16.4015
FBgn0027055	7.50015	5.83351	5.89805	5.80506	5.94317	7.0112
FBgn0037026	5.16947	4.73553	4.53791	4.49671	5.18249	4.87533
FBgn0037023	0	0.0512852	0	0	0.0516752	0.059973
FBgn0027364	0.682486	0.353157	0.708657	0.756117	0.354359	0.685888
FBgn0037022	19.6457	19.4336	18.2629	20.0569	19.7882	22.0455
FBgn0037021	14.0621	10.0335	12.4005	12.0999	11.3125	11.9129
FBgn0037019	8.40511	10.7562	7.07519	7.79703	10.643	8.59681
FBgn0037018	28.3762	21.0125	25.0265	29.7704	34.1074	39.0614
FBgn0037017	16.6829	15.7831	13.089	12.1877	16.004	15.5272
FBgn0045474	0.175026	0.200418	0.349037	0.244768	0.201942	0.0937476
FBgn0037015	15.1867	14.2585	15.4037	15.4965	15.848	15.5797
FBgn0001320	5.9475	4.06097	3.9535	5.21119	5.4897	5.10286
FBgn0037037	0.0861123	0	0.0412137	0.0160559	0.0476897	0.0184485
FBgn0053283	0	0	0	0	0	0
FBgn0037042	0	0.4355	0	0	0	0
FBgn0037044	6.90923	6.64882	5.81743	4.52202	6.18396	6.09486
FBgn0028402	3.17245	2.78801	3.26478	3.05102	2.35011	3.2603
FBgn0026179	48.2534	56.9196	51.6954	49.2879	51.7772	46.1794
FBgn0053284	0	0	0.0896034	0	0	0
FBgn0037050	6.92484	5.27981	5.25921	4.29121	5.05223	5.50808
FBgn0037057	33.9933	26.4438	26.0305	28.4167	22.011	31.3085
FBgn0037060	25.7902	27.0356	25.0398	21.1866	22.3728	23.2829
FBgn0028427	36.2169	29.5294	29.3374	28.3418	33.6103	33.0772
FBgn0004865	6.84924	6.39898	5.98876	6.44688	7.3715	7.0709
FBgn0037061	10.1885	9.67057	10.1834	6.52327	10.084	7.62685
FBgn0037059	0	0	0	0.0318415	0	0
FBgn0053056	27.1386	17.1191	19.2738	20.0002	14.3582	16.1531
FBgn0053054	10.6334	7.45367	5.9281	7.50632	6.11418	6.63943
FBgn0041100	3.0081	3.33397	3.73258	3.01225	2.60516	3.18265
FBgn0024150	4.10214	3.33641	3.15322	2.88572	3.08649	3.12922
FBgn0037051	13.8682	14.0216	14.2786	8.4281	14.7919	12.8203
FBgn0020294	6.35962	5.7197	4.84825	4.28587	5.08575	5.29536
FBgn0053285	0.184775	0.0846322	0.294782	0.258401	0	0
FBgn0037045	9.56666	6.31416	5.45081	5.09662	7.56879	6.11072
FBgn0003415	16.3879	17.7742	17.4746	15.5531	15.4106	15.0087
FBgn0053286	0	0	0	0.0157609	0.0312079	0
FBgn0053287	0	0	0	0	0	0
FBgn0037040	0	0	0	0.0145017	0	0
FBgn0037039	0	0.0720199	0	0	0	0
FBgn0037038	0	0	0	0	0	0
FBgn0037036	0	0	0	0	0	0
FBgn0037068	0.051314	0.0249086	0.0216898	0.228161	0.189987	0.0291282
FBgn0037069	0	0	0	0	0	0
FBgn0037071	25.4233	19.9718	19.3648	21.6446	23.8796	21.5308
FBgn0037073	12.1471	9.69578	9.295	8.96401	9.73298	10.5965
FBgn0052436	0.1607	0.0552039	0.168245	0.131094	0.0834354	0.150632
FBgn0052437	0	0	0	0	0	0
FBgn0052440	0	0	0	0	0	0
FBgn0053288	0.164862	0.151014	0.131499	0.181644	0.290491	0.144487
FBgn0005694	27.5963	25.411	24.2615	21.763	23.8694	27.7789
FBgn0037087	11.499	8.24607	9.25768	10.9225	9.41338	9.64056
FBgn0037090	13.0561	14.7587	11.0302	12.8019	9.73585	8.37107
FBgn0037092	32.0914	35.9025	33.0711	33.5131	31.6952	34.3909
FBgn0037093	16.7556	14.7881	13.8599	15.059	14.5059	15.7881
FBgn0037094	40.4614	43.442	41.4151	42.7581	41.3705	35.4799
FBgn0053289	0	0	0	0	0.0394314	0.10002
FBgn0015283	31.101	28.4911	30.0095	25.1979	33.6804	32.9781
FBgn0028663	230.047	143.047	161.839	193.198	151.934	175.876
FBgn0053290	0.230871	0	0	0.322865	0	0.247318
FBgn0037101	0	0	0	0.0864858	0.0570829	0
FBgn0052438	7.30785	8.20967	6.58982	5.59972	7.68213	6.01378
FBgn0052441	84.1359	93.019	83.7523	73.9075	84.5778	90.6111
FBgn0037102	6.13742	6.07201	5.02624	4.50129	5.89158	6.39932
FBgn0037099	0	0	0	0.0435647	0	0
FBgn0037098	16.5996	18.1766	15.3751	14.0229	13.1313	13.6732
FBgn0029152	33.5995	25.997	30.0691	35.7394	27.9002	31.6856
FBgn0026371	1.99586	2.31184	2.06572	1.72236	3.12112	2.24406
FBgn0015239	20.9241	20.7797	21.3098	20.2279	18.8398	25.337
FBgn0037086	0	0	0	0	0	0
FBgn0037085	0	0	0	0	0	0.0605509
FBgn0014143	0.974619	1.29457	0.738562	0.522472	0.967066	1.12235
FBgn0037082	11.0191	8.64952	10.11	11.4928	10.4043	11.11
FBgn0037081	18.0404	14.9435	14.0938	11.6622	16.1315	13.5774
FBgn0002842	0	0	0	0	0	0
FBgn0037078	0	0	0	0	0.12569	0
FBgn0037076	2.6799	1.65582	3.2364	4.75283	2.36948	2.39204
FBgn0037074	44.5734	42.8437	43.5559	43.3471	43.8564	41.4209
FBgn0003042	8.04791	11.8424	10.9577	8.94775	11.4841	10.8013
FBgn0037070	66.6466	61.5002	58.9208	62.4775	52.9718	48.7082
FBgn0037067	0	0	0.308971	0	0.0715044	0
FBgn0037065	0.421343	0.733355	0.267181	0.471265	0.466692	0.478426
FBgn0027945	102.112	126.229	113.855	119.471	95.2878	101.614
FBgn0037064	0.0283868	0.728111	0.837812	0.44991	0.183412	0.152045
FBgn0037063	33.8175	23.4993	22.6883	21.4868	18.44	24.0161
FBgn0037106	12.1014	14.9847	12.4289	11.9281	13.6433	10.2287
FBgn0037108	65.7919	64.1677	56.7477	46.0471	52.0861	45.6355
FBgn0037110	21.3369	21.3688	17.3728	15.6667	14.5923	13.1457
FBgn0043783	11.0006	11.1427	9.35482	9.53311	7.51474	4.98368
FBgn0052445	0	0	0	0	0	0
FBgn0052446	72.4022	53.7011	61.8535	73.7514	63.5975	73.0916
FBgn0037115	0	0	0	0	0	0
FBgn0037117	11.3943	10.1956	10.3056	7.95113	11.5401	10.0836
FBgn0037121	47.8188	37.0731	40.0131	47.1635	41.4837	42.5548
FBgn0037125	0	0	0	0	0	0
FBgn0037128	0	0	0	0	0.0682678	0
FBgn0037131	0	0	0	0	0	0.0813
FBgn0037133	0.0432499	0	0.0689991	0.0403487	0.119762	0.046331
FBgn0000560	0.0417204	0.0299559	0.0782567	0.0609749	0.0385081	0.172085
FBgn0022936	6.29415	7.04094	7.00003	6.20664	9.04965	8.36335
FBgn0037134	13.6891	12.4835	13.1821	14.0272	16.4487	19.1561
FBgn0037135	114.976	105.272	93.739	101.418	102.586	121.71
FBgn0037139	0	0	0	0	0	0
FBgn0037138	178.218	180.944	163.503	140.403	159.415	183.024
FBgn0046301	13.6634	12.7228	11.0787	9.23894	11.988	12.3448
FBgn0052448	15.9635	12.0074	7.23859	9.04194	13.5712	10.4013
FBgn0037130	15.9309	12.781	11.7668	12.2055	12.7554	11.7881
FBgn0037129	0.0636906	0	0	0	0.0587879	0.136456
FBgn0037127	0	0	0	0	0	0
FBgn0037126	22.7528	18.1004	16.4778	17.026	16.7643	15.7146
FBgn0037124	0.108715	0	0	0	0	0
FBgn0037123	0	0.0766424	0.200214	0.0780021	0	0
FBgn0037122	0	0	0	0	0	0
FBgn0037120	27.6383	28.8915	26.8365	24.2238	29.4054	28.1824
FBgn0052447	0.337542	0.545652	0.358985	0.419543	0.57124	0.64275
FBgn0037116	17.3038	16.1961	15.6472	14.7589	14.324	16.6126
FBgn0037114	0.998014	0	0.159219	0.186092	0	0
FBgn0037109	5.36571	4.52844	3.74531	3.3882	4.55271	4.22966
FBgn0037107	30.2998	25.7172	27.5548	30.9064	28.5735	33.522
FBgn0037105	21.4853	21.5096	18.6589	17.5063	19.519	21.1647
FBgn0037140	1.91502	1.75427	2.25815	1.91477	1.92132	1.72441
FBgn0037142	14.1501	11.3617	11.1019	11.2713	10.7116	11.328
FBgn0037143	0.210002	0.269322	0.100509	0.430728	0.116311	0.314969
FBgn0037144	2.52794	3.0714	2.48346	1.76141	2.84914	2.76504
FBgn0029091	0.157841	0.144591	0.193702	0.181116	0.235347	0.260131
FBgn0037146	77.859	102.194	82.9995	72.3847	77.8556	61.3035
FBgn0000045	13.3257	11.5427	9.67432	8.79931	10.0881	7.55841
FBgn0004514	2.64894	1.87507	2.32911	1.9364	2.36167	1.83799
FBgn0037149	1.4145	2.7211	2.40707	1.36271	2.69827	1.82288
FBgn0000100	593.977	455.383	481.112	502.414	435.907	509.4
FBgn0004414	0.116985	0	0	0.109066	0	0
FBgn0037151	11.0859	15.1371	18.2699	24.8636	23.9402	20.7263
FBgn0037150	13.2493	12.4043	10.2031	11.4979	10.0374	9.90847
FBgn0027532	19.5776	17.1405	17.9931	18.309	17.79	22.0469
FBgn0037147	0	0	0	0	0	0
FBgn0037141	2.97381	3.0083	2.72142	2.9256	3.95737	3.67427
FBgn0052449	0	0	0	0	0	0
FBgn0015075	4.40152	5.76309	4.30144	3.52349	5.99834	4.66571
FBgn0004179	77.7976	81.2662	75.1481	67.0849	68.8272	69.4421
FBgn0025702	25.7606	26.9079	27.0984	25.6566	24.3143	27.7666
FBgn0027086	38.4103	31.9149	32.625	36.1052	34.7908	37.7011
FBgn0052450	0	0	0	0	0	0
FBgn0037162	0	0	0	0	0.0340846	0
FBgn0037164	2.10246	2.43101	2.75649	2.00722	1.89522	2.14523
FBgn0037165	0.132213	0.181672	0.210927	0.184895	0	0.212447
FBgn0037166	20.8408	26.386	27.6161	25.4911	23.17	28.0568
FBgn0037167	3.21482	2.22375	2.66907	2.87488	3.02792	3.16272
FBgn0037163	42.5476	41.1049	24.6114	22.3577	38.9986	46.0554
FBgn0004449	31.2176	31.685	32.373	31.4838	30.3629	33.1353
FBgn0011771	18.5113	18.5514	18.72	19.194	17.9231	21.5844
FBgn0037156	21.1338	29.4667	23.9235	20.9347	28.615	34.292
FBgn0028500	17.2871	16.3975	16.1339	13.7427	15.2334	17.5931
FBgn0037169	0	0	0	0	0.0809209	0
FBgn0037170	0	0	0	0	0	0
