FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0029762	26.2127	25.4029	30.2996	16.2674	21.5642	18.0431
FBgn0029756	3.09725	2.77369	2.84663	1.94985	2.82887	2.15793
FBgn0028474	2.738	2.92494	3.04602	2.67996	3.48999	2.18385
FBgn0029785	254.644	251.759	237.884	147.447	183.353	254.682
FBgn0003747	0	0.103161	0.0385698	0.075261	0.122209	0.0769466
FBgn0000394	48.9058	51.3126	47.1868	49.3362	49.4382	49.4944
FBgn0029791	2.23595	3.40856	2.78052	2.65315	2.67821	2.30059
FBgn0029795	0	0	0	0.0328874	0.0594197	0
FBgn0029798	5.46251	5.87596	5.31934	5.24684	5.97312	5.96201
FBgn0029799	6.19374	6.06094	5.59296	5.54602	5.86416	6.23531
FBgn0029801	33.2373	31.4617	33.1211	21.5878	30.4595	28.7924
FBgn0029809	0	0	0.0403543	0.0393716	0.127863	0.134901
FBgn0029810	78.7755	80.4538	69.9781	41.8022	86.8764	83.4396
FBgn0029811	0	0	0	0	0	0
FBgn0029812	0	0	0	0	0	0
FBgn0029814	48.687	49.3989	39.8988	40.8714	46.0426	41.7762
FBgn0052761	0	0	0	0	0	0
FBgn0029816	0	0	0	0	0	0.0792234
FBgn0029817	0	0	0	0	0	0
FBgn0029820	58.985	47.0981	57.1147	53.795	64.9498	63.241
FBgn0029821	0.739067	0.972483	0.642354	0.658022	0.576269	0.618152
FBgn0029822	9.20054	8.68413	9.02912	9.31427	9.10704	8.91495
FBgn0029823	15.4206	19.211	24.588	14.7822	20.4181	13.5788
FBgn0029819	14.9517	12.871	14.9188	12.1607	12.9614	13.5849
FBgn0014340	2.14534	2.69441	2.65102	2.89684	2.7626	2.78543
FBgn0029818	7.77458	7.49881	7.52442	5.9661	7.63494	8.86614
FBgn0029813	1.07706	1.23127	0.920696	0.834113	0.833496	0.918394
FBgn0029807	0	0	0	0.0861795	0	0
FBgn0029804	6.42377	6.74067	7.92331	4.27347	8.04423	6.37289
FBgn0013987	30.8819	29.3294	27.9695	30.4248	30.9122	33.7724
FBgn0029800	10.2246	9.96237	7.45144	7.33406	9.99317	9.4285
FBgn0261383	4.9853	5.83606	4.8281	6.48974	4.87384	6.90797
FBgn0052758	28.9176	29.8378	31.029	30.9156	27.5579	30.3907
FBgn0053080	14.7506	16.8504	18.1317	12.7985	16.7936	18.7517
FBgn0027564	3.76533	3.72821	3.9084	2.61326	3.464	4.28033
FBgn0029789	4.12345	4.23711	3.85069	3.24016	3.93091	3.8125
FBgn0046687	2.36171	2.7806	2.18934	2.57252	1.17323	1.52269
FBgn0015794	41.4562	38.3646	32.3325	28.9356	41.7926	36.4107
FBgn0029783	4.69153	4.0828	3.75559	5.57064	4.86081	5.05784
FBgn0029824	6.54978	5.17958	4.95407	5.31764	5.67938	5.78865
FBgn0029825	12.6003	13.9101	12.5643	12.7732	13.5391	11.7576
FBgn0052756	17.1943	20.2722	20.4705	19.3831	20.4099	15.403
FBgn0029826	14.365	14.6648	11.1384	10.9144	11.7141	11.7856
FBgn0052755	1.04487	1.16034	0.911038	1.43909	1.51204	0.822211
FBgn0029827	0	0	0	0	0.054869	0
FBgn0029828	115.277	143.183	130.49	77.5209	93.0982	73.1763
FBgn0029830	0.79311	0.840252	0.879062	0.474118	1.05761	0.719766
FBgn0029831	10.4194	11.825	20.0116	15.9072	23.5398	32.8169
FBgn0029833	18.719	17.5772	17.4295	15.3789	17.2014	16.8667
FBgn0029834	15.0357	15.1529	16.9316	17.9353	15.8684	16.5119
FBgn0029835	2.71714	2.57844	1.68506	2.41357	2.07002	2.82525
FBgn0029843	7.6194	9.49853	9.8121	12.2017	11.8422	10.5824
FBgn0029849	16.1371	16.1108	15.7227	14.3591	15.4943	14.0547
FBgn0003514	68.0662	60.882	58.6285	69.1069	61.8038	56.1569
FBgn0029848	0.0842252	0.103926	0.145709	0.0852966	0.0307787	0.116276
FBgn0040069	0	0	0.0298954	0.0875022	0.0631492	0.0298206
FBgn0052751	0	0	0	0	0	0
FBgn0052750	0.265353	0.399043	0.585302	0.739004	0.436361	0.240404
FBgn0026060	9.84477	9.02124	10.1773	9.61221	8.30383	8.10136
FBgn0029840	3.58334	3.64392	3.71991	3.11414	3.72207	3.95431
FBgn0029839	19.8009	13.2892	11.5265	12.1491	17.7476	19.5322
FBgn0029838	2.96091	3.37705	2.19345	1.54452	3.36042	2.84496
FBgn0029837	65.0579	61.5618	46.352	44.2386	53.7297	63.021
FBgn0003302	3.03906	3.80393	3.38802	3.70065	3.70778	5.73815
FBgn0029003	5.11807	4.75996	5.86759	5.44104	5.86218	5.53654
FBgn0027546	7.59511	7.06458	6.23456	6.63215	6.41483	9.00748
FBgn0005390	0.209416	0.201874	0.117744	0.123713	0.133924	0.135519
FBgn0029851	0.35557	1.05299	0.778074	0.252063	0.428794	0.846774
FBgn0015818	4.8162	3.75006	3.89593	5.48294	5.09794	4.67719
FBgn0029853	10.8568	10.2836	9.81094	7.5024	10.362	9.45579
FBgn0028982	10.1489	8.97194	10.8816	7.58648	12.3821	10.8155
FBgn0029857	3.18804	2.31809	2.12733	1.6143	2.45486	2.12201
FBgn0029858	0.785981	0.923425	1.1612	0.397965	0.86163	0.813766
FBgn0029861	1.81722	1.69633	1.83706	1.85634	1.9749	2.04516
FBgn0029863	16.6598	12.0961	8.96833	7.89738	6.89762	10.2304
FBgn0029864	10.7063	12.0128	10.1016	11.6401	11.299	9.99532
FBgn0029866	15.1834	16.9948	15.4107	14.9773	13.6728	15.5914
FBgn0029867	19.0295	19.5824	19.3668	22.4584	20.2917	18.3435
FBgn0052748	0	0	0	0	0	0
FBgn0029873	4.23227	3.36501	3.43403	2.41471	3.26749	3.39458
FBgn0014031	13.0339	15.5082	14.8039	9.9098	16.1566	21.453
FBgn0000524	4.96517	5.36479	5.40056	5.50977	4.60366	5.15462
FBgn0014026	572.717	578.168	526.732	412.564	505.828	1036.78
FBgn0029874	1.96921	1.79297	1.81326	2.38024	1.98475	2.49932
FBgn0003139	14.389	13.1573	12.7046	11.6576	14.3842	13.3378
FBgn0003655	0.13151	0	0.0546029	0.0532732	0	0.0816995
FBgn0016974	0.0835861	0	0.0433794	0	0.0458156	0.173094
FBgn0029868	37.943	35.9239	28.6706	25.6611	30.8373	32.5016
FBgn0043796	3.32135	3.41519	3.14658	2.10892	3.32332	3.52081
FBgn0028685	9.32163	10.0993	10.3838	6.71559	9.97007	10.044
FBgn0026015	10.3374	13.4189	13.0272	11.1428	14.4376	10.1586
FBgn0051658	0.905297	0.456974	0.256281	0.416733	0.360901	0.170427
FBgn0031282	4.17507	3.55195	4.14705	2.9293	3.37868	3.46825
FBgn0015621	1.28336	1.65424	1.61758	1.25327	1.60794	1.09151
FBgn0010583	35.6318	30.2649	26.5507	30.5657	30.4776	39.8429
FBgn0020545	9.4042	8.48959	8.65989	6.02241	7.88283	8.97343
FBgn0031288	0	0	0	0	0	0
FBgn0031289	0.43942	0.315322	0.171041	0.44501	0.240866	0.284359
FBgn0002936	90.7202	53.2574	43.6331	47.2041	87.1519	110.512
FBgn0002563	0.697314	1.73313	2.523	0.988659	3.01419	1.67092
FBgn0046113	0.905625	0.917155	0.833617	0.622966	0.842976	0.72538
FBgn0003916	0	0	0	0	0	0
FBgn0031292	0.008169	0.0151209	0.0254412	0.0496448	0	0.0169178
FBgn0020305	4.77023	3.8289	4.14308	3.45065	4.53588	3.47753
FBgn0029095	5.42536	5.45132	4.44295	4.12757	5.39658	5.41207
FBgn0031287	2.6599	2.3874	1.52387	0.78982	1.91125	2.98966
FBgn0020304	62.6294	59.0335	62.5748	57.7607	74.1342	63.6345
FBgn0031286	5.53757	3.92666	3.50851	3.64157	4.41516	4.2816
FBgn0031284	15.2007	14.3705	11.3553	13.6929	14.0144	14.1692
FBgn0031283	0	0	0	0	0	0
FBgn0031281	5.5381	4.80504	4.69104	3.94172	4.9545	4.54636
FBgn0000442	0.743972	0.7071	0.75137	0.855252	0.705399	0.687034
FBgn0026438	209.9	220.849	182.53	180.131	217.373	167.943
FBgn0040106	0	0	0.0707224	0	0	0
FBgn0004611	80.5098	77.9875	75.8848	79.1434	72.3639	59.3551
FBgn0053127	0	0.168325	0	0	0	0.0627853
FBgn0000061	0.0298418	0.165699	0.0309758	0.0302214	0.130863	0.247186
FBgn0003278	6.65096	5.77276	4.55318	4.80288	7.38514	6.35556
FBgn0002593	2497.23	2473.95	2134.75	2867.02	2040.94	3359.16
FBgn0031254	0.103231	0.286599	0.321462	0.104544	0.226345	0.213772
FBgn0031255	0.418914	0.0861499	0.338203	0.0707072	0.229628	0.265066
FBgn0004583	5.69129	6.10352	6.2103	5.50943	6.02081	5.78921
FBgn0031256	14.849	14.5338	10.6618	8.14082	13.7086	16.916
FBgn0031257	7.187	6.29601	6.16955	5.77188	6.24148	6.2106
FBgn0027592	2.96469	3.37389	3.32685	3.26612	2.9647	3.60891
FBgn0003963	2.15895	1.8373	1.79812	1.9081	1.88428	2.2785
FBgn0031263	32.2504	31.749	26.9179	19.7898	32.2152	31.4905
FBgn0031265	2.81607	3.59385	3.32381	2.11592	3.70969	3.90336
FBgn0031266	9.45327	10.3185	11.5116	8.54752	12.2824	10.6231
FBgn0031268	26.9019	23.0074	23.5209	32.3557	24.7243	23.5177
FBgn0023489	7.70217	4.80466	5.30028	5.28677	9.06938	9.54028
FBgn0010323	0.103786	0.192269	0.207057	0.157781	0.0728998	0.0688451
FBgn0013323	0.644117	0.796759	0.364716	0.510141	0.776633	0.81106
FBgn0031267	5.48189	4.81514	4.96686	4.51658	3.92165	4.04052
FBgn0021874	4.2944	4.29464	3.99025	2.13944	4.93576	4.91258
FBgn0031264	0.576572	0.551362	0.718182	0.447657	0.653166	0.815887
FBgn0005660	0.362289	0.315957	0.246343	0.109134	0.330658	0.260561
FBgn0031260	27.9889	30.1753	25.3925	21.235	23.9795	19.1583
FBgn0010602	28.2918	25.1612	22.0035	27.6451	25.699	24.5481
FBgn0043364	23.2714	22.6969	24.0567	23.7882	21.5024	14.1715
FBgn0031258	9.54177	8.0134	8.16391	8.45609	10.0854	11.1388
FBgn0015924	125.018	116.991	108.775	104.011	103.613	115.543
FBgn0031253	9.04042	9.49007	7.84329	5.73921	7.39629	7.54426
FBgn0031252	0.1882	0.348331	0.0976756	0.142945	0.309486	0.243578
FBgn0031251	1.77558	1.80016	1.53783	1.08806	1.6986	1.60424
FBgn0031250	34.9606	35.6096	37.3158	30.9699	33.4917	33.6424
FBgn0051921	0	0.0199209	0	0	0	0
FBgn0031249	0	0	0	0	0	0
FBgn0031248	0	0	0	0	0	0
FBgn0067779	12.0612	9.71943	11.4786	11.0635	10.0858	9.88958
FBgn0031213	65.2396	62.5113	57.5958	63.5497	55.6945	62.1739
FBgn0031214	4.31355	3.84123	3.04129	3.33813	3.56902	2.23313
FBgn0031216	33.2404	29.9351	29.7102	35.5493	31.9982	29.9283
FBgn0031217	4.83138	5.24942	5.54198	4.77334	6.17644	3.9335
FBgn0001142	135.409	140.093	133.021	180.598	134.873	153.392
FBgn0031224	10.9541	8.94075	8.82774	6.13245	8.57772	7.81945
FBgn0031228	84.1733	70.286	70.5319	60.4486	59.2864	59.7929
FBgn0031229	18.6548	14.8796	14.6724	13.4447	14.1621	14.3518
FBgn0031231	8.80174	7.95594	7.15317	8.15364	8.07856	9.18398
FBgn0031233	26.9327	25.9123	26.2001	29.851	25.9171	32.2929
FBgn0031235	0	0	0	0	0	0
FBgn0031240	2.09652	1.68015	0.987135	1.24765	1.51648	1.20845
FBgn0003444	12.4173	12.2365	11.2046	12.5753	10.8822	10.1605
FBgn0031247	2.53942	1.70176	1.63608	2.12832	1.43998	2.08532
FBgn0024352	19.5843	20.6782	20.4648	14.3226	18.9054	19.5699
FBgn0020622	46.9041	49.4046	49.2826	47.098	45.4427	36.8848
FBgn0017457	8.7642	8.27957	7.41061	6.72679	8.02377	8.83964
FBgn0025686	1.69844	1.43711	1.85107	1.60537	1.08617	1.50664
FBgn0031245	78.9618	80.494	74.3302	83.3779	63.793	96.4049
FBgn0031244	24.4043	27.6778	20.2204	26.2595	25.373	24.7805
FBgn0031238	4.42794	4.38842	3.92095	2.80604	6.19686	5.46699
FBgn0031239	10.6911	10.0505	9.84704	11.2623	10.7927	9.9977
FBgn0031232	4.70626	3.50041	3.88046	2.58342	3.08596	3.32445
FBgn0031227	4.73216	3.60987	3.81666	3.98284	6.27442	6.29003
FBgn0051974	33.4928	31.5748	38.4305	28.8737	33.0232	32.6397
FBgn0051975	0.253538	0.429965	0.219209	0.299518	0.138925	0.218672
FBgn0051976	0	0	0	0	0	0
FBgn0031219	0.854123	0.912445	1.52614	0.893521	1.36156	0.721659
FBgn0026787	6.68502	6.14878	5.11966	6.3779	4.51347	5.31788
FBgn0002931	7.78545	5.08063	3.53709	9.39428	6.48571	12.8879
FBgn0051973	13.8161	11.9887	10.1689	13.1418	12.1673	10.0836
FBgn0031209	0.295896	0.492894	0.266188	0.239728	0.216261	0.367646
FBgn0002121	32.4621	34.8959	36.8209	38.0564	32.6963	32.8398
FBgn0036970	0.311726	0.324547	0.121308	0.15782	0.683544	0.282413
FBgn0036974	48.5343	48.1406	43.2334	41.0021	42.9068	44.763
FBgn0036975	89.392	73.6812	66.5373	52.9224	53.4165	99.3621
FBgn0024887	8.6076	9.0278	7.38599	7.98098	8.97519	8.35778
FBgn0036977	0	0	0	0	0.0564523	0
FBgn0001259	0.97097	0.821099	1.02524	1.06809	0.844239	0.797342
FBgn0036979	0.82431	0.68254	0.495366	0.615112	0.570753	0.583968
FBgn0036980	22.0365	20.5155	23.5305	19.8378	21.1064	19.4238
FBgn0036985	0.252449	0.454267	0.465851	0.362185	0.292136	0.130693
FBgn0036991	5.22382	4.83567	4.73536	3.97872	3.86067	3.85818
FBgn0036993	16.6698	21.0158	21.1573	18.9202	13.6957	15.5835
FBgn0036996	0.0375369	0.0694744	0	0	0	0.0777343
FBgn0036997	29.6934	25.2489	18.493	13.3795	18.0692	21.9668
FBgn0036998	33.7724	34.8138	27.5239	24.3145	33.9276	30.0485
FBgn0036999	4.91379	4.95171	4.92427	4.55102	4.55823	3.82979
FBgn0037001	75.6181	69.3567	66.1205	59.5917	69.9983	58.2959
FBgn0052425	71.5258	73.6406	55.2204	54.1401	42.2005	60.8509
FBgn0037003	0.425309	0.302763	0.169837	0.530115	0.4304	0.440365
FBgn0037004	0.328058	0.236128	0.340569	0.0369145	0.399611	0.641602
FBgn0037005	1.17332	0.853147	0.869985	0.933623	1.01068	1.51857
FBgn0037009	14.3041	15.8093	15.5264	14.3205	14.2479	16.3339
FBgn0037011	15.7953	14.9725	9.89042	11.0096	13.6008	13.9047
FBgn0037013	0.162919	0.452334	0.169112	0.164994	0.357231	0
FBgn0001323	4.2367	4.5543	3.70049	3.46649	3.6393	3.58425
FBgn0037012	13.5674	13.2062	13.8154	13.4077	10.6609	14.6785
FBgn0037010	61.5439	50.7571	50.942	71.4937	54.7699	54.3545
FBgn0037008	6.22714	8.45206	5.65579	5.46551	5.34768	5.69538
FBgn0037007	117.663	105.57	104.153	162.274	95.0732	101.565
FBgn0037000	4.92458	2.78518	2.70237	2.89394	2.82725	3.4112
FBgn0052428	24.6834	21.6841	20.03	28.7315	23.7023	25.6078
FBgn0036995	0.452401	0.243265	0.520629	0.179277	0.161728	0.386949
FBgn0036994	2.05935	2.77042	1.58596	1.71551	2.76745	2.16839
FBgn0036992	89.1747	111.267	65.6268	35.2767	40.706	65.263
FBgn0036990	4.22284	3.64026	2.94221	2.4019	3.5514	6.58845
FBgn0029158	15.5296	15.1657	14.0835	11.216	13.5305	10.8324
FBgn0036988	10.1695	8.22252	9.56551	10.84	8.43651	7.50833
FBgn0036987	2.29295	1.88938	2.11921	1.89804	2.05918	2.11304
FBgn0036986	15.3111	13.2776	11.6326	10.518	13.225	15.6315
FBgn0036984	16.2539	14.4908	14.1188	17.7395	14.0615	14.756
FBgn0028978	4.96387	5.4716	6.75548	5.40683	5.46608	5.4594
FBgn0027565	11.8473	9.62267	9.77781	8.03536	10.8037	10.2035
FBgn0001247	34.7901	33.6466	31.5059	30.454	36.6323	36.4199
FBgn0036978	0	0.0357145	0.0151157	0.0195407	0	0.0199783
FBgn0036973	2.69633	3.30018	2.43765	2.70127	2.79707	2.70173
FBgn0037014	0.328051	0.110395	0.340517	0.13591	0.343296	0.169833
FBgn0037016	6.20528	6.99753	6.24912	8.44832	5.51888	6.46751
FBgn0040634	16.9535	9.12166	12.8913	10.9803	15.7766	11.4303
FBgn0016696	64.4798	59.928	49.6934	48.003	57.2955	55.007
FBgn0037020	9.04921	8.92422	7.11596	7.49808	8.46764	10.5526
FBgn0037024	5.36121	4.65114	3.53094	2.31124	4.39131	5.96429
FBgn0037025	0.211698	0.241126	0.126772	0.197899	0.178525	0.17704
FBgn0037027	13.0171	11.9913	11.7698	11.6822	12.5635	12.8048
FBgn0037030	0.4065	1.50463	0.928523	0.414391	0.624066	0.336798
FBgn0040636	20.2849	23.2673	18.4993	20.5438	21.6684	14.8285
FBgn0037031	9.38755	8.77137	6.66467	7.06007	8.62476	6.54582
FBgn0040637	15.8245	10.8184	10.2106	9.38445	10.7841	9.44702
FBgn0037035	0	0.0761595	0	0	0.0902219	0.0426051
FBgn0011591	28.6613	24.7086	25.1125	26.1288	24.7608	19.5489
FBgn0052432	31.2166	28.9634	26.6046	25.7734	26.2512	25.856
FBgn0027055	5.02295	5.15819	4.97835	2.98647	4.58297	6.50936
FBgn0037026	4.25942	4.69659	3.9274	3.53348	4.34671	3.9645
FBgn0037023	0.102563	0	0	0	0	0
FBgn0027364	1.13258	0.613404	0.365263	0.868765	0.286759	0.686888
FBgn0037022	15.8742	15.9885	14.7728	14.3784	15.115	16.507
FBgn0037021	10.8837	10.7938	10.3773	11.824	9.82011	8.60164
FBgn0037019	6.61619	6.22981	5.5419	5.56367	6.06526	5.28814
FBgn0037018	27.7806	26.4181	23.7319	30.333	27.4454	27.8384
FBgn0037017	15.231	13.5851	9.8291	11.0106	12.1937	11.4651
FBgn0045474	0.240485	0.185459	0.249623	0.162363	0	0.373498
FBgn0037015	26.1248	21.6193	17.8824	28.7483	20.4458	21.4763
FBgn0001320	2.95094	2.61417	2.33002	2.78413	2.65445	2.61148
FBgn0037037	0	0	0	0.0159756	0.0172941	0.0163334
FBgn0053283	0	0	0	0	0	0
FBgn0037042	0	0	0	0	0	0
FBgn0037044	5.17844	4.8215	4.57874	3.4316	4.80083	6.55317
FBgn0028402	1.76049	1.59982	2.21664	1.81938	1.96954	1.96543
FBgn0026179	38.2844	45.4739	39.6688	47.164	41.9229	31.7095
FBgn0053284	0.154341	0	0	0	0	0.0532683
FBgn0037050	5.62149	4.56957	5.32255	4.03895	5.5798	5.5452
FBgn0037057	32.6171	27.2367	29.8333	28.0416	23.2271	39.1808
FBgn0037060	27.9864	27.8618	22.2415	24.4809	25.107	24.3913
FBgn0028427	21.7427	20.0654	19.6173	20.446	19.4214	19.3038
FBgn0004865	11.8033	10.6171	10.5094	12.2993	10.5205	11.2041
FBgn0037061	12.4809	7.70012	8.28664	6.83226	8.38229	6.63602
FBgn0037059	0.0312843	0	0	0	0	0
FBgn0053056	19.0504	18.8884	19.5478	20.2369	14.8364	15.7214
FBgn0053054	8.34694	5.58529	7.10346	4.75163	5.4512	7.09875
FBgn0041100	2.34719	2.48695	2.4011	2.06702	2.49868	2.32433
FBgn0024150	3.19962	2.53939	2.45842	2.70982	2.47153	2.71157
FBgn0037051	8.23357	9.8619	8.83945	5.95593	11.6313	10.3275
FBgn0020294	6.54628	6.80011	5.64271	5.68573	5.32756	6.14252
FBgn0053285	0.677011	0.156631	0.43921	0.171406	0.185552	0.0876223
FBgn0037045	5.76944	6.39696	5.81917	3.58287	5.96702	5.74827
FBgn0003415	16.5635	16.3348	18.4139	15.7752	17.6536	15.3312
FBgn0053286	0	0	0	0.0156821	0.0169764	0
FBgn0053287	0	0	0	0	0	0
FBgn0037040	0	0	0	0	0	0
FBgn0037039	0	0	0	0	0.157913	0
FBgn0037038	0	0	0	0	0	0
FBgn0037036	0	0	0	0	0	0
FBgn0037068	0.0470034	0.0871455	0.0517644	0	0.163833	0.257886
FBgn0037069	0	0	0	0	0	0
FBgn0037071	12.4138	10.5373	11.3776	10.7485	10.1339	9.23111
FBgn0037073	7.15807	6.95968	4.45804	5.59742	6.41699	7.8618
FBgn0052436	0.0736001	0.0170279	0.0381984	0.102487	0.141204	0.0857314
FBgn0052437	0	0	0	0	0	0
FBgn0052440	0	0	0	0	0	0
FBgn0053288	0.178464	0.152446	0.256485	0.12512	0.0601982	0.113708
FBgn0005694	24.1297	26.1784	20.9355	22.6347	21.9012	26.413
FBgn0037087	9.04007	8.36285	7.53007	7.74926	9.04085	8.32899
FBgn0037090	8.07106	8.75038	10.9461	5.69774	9.30043	11.6203
FBgn0037092	33.8496	32.6169	30.3541	40.6902	32.4125	30.357
FBgn0037093	14.0275	14.9423	13.2172	14.0374	15.5857	14.5188
FBgn0037094	33.9845	34.5181	37.5266	30.4227	35.8764	29.3062
FBgn0053289	0.117394	0.0724261	0.0887798	0	0.0468781	0.162066
FBgn0015283	21.6883	22.0281	18.2509	14.6568	21.0037	22.4118
FBgn0028663	143.777	125	116.042	134.147	105.147	135.008
FBgn0053290	0	0	0.109756	0.107083	0	0.109482
FBgn0037101	0.0849724	0	0	0	0.124207	0
FBgn0052438	5.29799	4.10833	3.71813	4.55846	4.93545	4.09118
FBgn0052441	81.2831	85.1968	72.9812	75.115	80.415	82.7653
FBgn0037102	6.37142	4.30082	4.27934	3.26419	5.588	3.02685
FBgn0037099	0	0	0	0.0433468	0.0469242	0.0221588
FBgn0037098	9.79937	12.0615	11.7449	11.329	11.4985	9.67327
FBgn0029152	31.0617	29.9678	31.4822	38.0374	27.4772	26.339
FBgn0026371	1.64688	1.28637	1.70947	1.83614	1.83861	1.4236
FBgn0015239	19.0969	19.75	18.9833	18.1309	16.3031	21.7779
FBgn0037086	0	0	0.126669	0.0617921	0	0
FBgn0037085	0	0	0	0	0	0
FBgn0014143	1.20521	0.743554	1.15834	0.678077	0.807443	0.600828
FBgn0037082	6.01665	5.38495	5.15645	6.78954	5.22911	6.92638
FBgn0037081	14.4426	14.1259	12.9633	11.9273	15.0799	16.9589
FBgn0002842	0	0	0	0	0	0
FBgn0037078	0	0	0	0	0	0.0735763
FBgn0037076	2.89836	3.12293	3.04243	4.24498	2.69027	1.90663
FBgn0037074	31.3877	30.4353	33.8947	29.2165	32.8028	32.5338
FBgn0003042	14.553	14.6244	14.3804	14.4808	13.7715	12.0634
FBgn0037070	40.6971	48.1485	46.3497	32.5882	41.5532	47.3795
FBgn0037067	0.567679	0.131336	0.0736562	0.143725	0.544554	0.073472
FBgn0037065	0.154378	0.607091	0.360497	0.312685	0.338492	0.277842
FBgn0027945	102.168	125.939	135.568	87.4377	79.1789	113.164
FBgn0037064	0.0780065	0.625641	0.134951	0	0.114025	0
FBgn0037063	21.323	20.0765	17.2881	17.5081	17.2125	24.2197
FBgn0037106	8.71282	8.56441	8.40573	7.5907	10.1039	8.06881
FBgn0037108	54.52	50.645	47.0632	36.5703	46.4842	41.334
FBgn0037110	11.6457	14.6196	14.611	11.5887	12.3231	10.3803
FBgn0043783	4.97168	8.79105	10.3673	4.63033	6.66708	6.11288
FBgn0052445	0	0	0	0	0	0
FBgn0052446	78.0557	76.4654	68.6276	98.3962	69.6399	100.388
FBgn0037115	0.0501791	0.0232185	0.104172	0.0254087	0	0.0519555
FBgn0037117	11.0257	10.6557	10.4674	10.8524	11.4235	10.8601
FBgn0037121	47.2162	36.2923	28.4543	33.7879	36.0417	41.6152
FBgn0037125	0	0	0	0	0	0
FBgn0037128	0	0.0626958	0	0	0	0
FBgn0037131	0	0	0.216478	0	0	0
FBgn0037133	0.11885	0.0733247	0.123366	0.0401206	0	0.0410344
FBgn0000560	0.299539	0.249483	0.158702	0.303348	0.262745	0.435356
FBgn0022936	6.87415	6.41282	4.77608	4.4352	4.86202	5.85472
FBgn0037134	21.7458	21.8491	15.478	22.4229	17.6478	28.2469
FBgn0037135	100.068	102.809	92.8937	82.3509	87.1669	153.536
FBgn0037139	0	0	0	0	0	0
FBgn0037138	215.026	197.614	174.465	172.35	166.19	194.16
FBgn0046301	11.2091	10.7868	9.95754	9.40166	9.15983	11.3567
FBgn0052448	13.238	11.9389	11.1583	8.69672	10.9603	13.0691
FBgn0037130	16.1413	14.9752	12.9282	16.635	14.5755	13.7208
FBgn0037129	0.0583403	0.0539897	0	0.0590824	0	0
FBgn0037127	0	0	0	0	0	0
FBgn0037126	11.9747	12.1814	9.58322	7.1281	11.7249	11.1682
FBgn0037124	0	0.0921563	0	0	0	0
FBgn0037123	0	0	0	0	0	0
FBgn0037122	0	0	0	0	0	0
FBgn0037120	27.2119	23.5987	22.7778	23.0342	27.6657	24.8808
FBgn0052447	0.475018	0.525264	0.570552	0.624867	0.561154	0.550889
FBgn0037116	17.8007	15.3337	15.4401	14.9344	16.4586	17.4517
FBgn0037114	1.09701	0	0	0	0.200442	0
FBgn0037109	3.54644	4.01817	3.92721	3.1712	3.85465	4.4696
FBgn0037107	48.9957	42.3282	42.8329	61.6374	43.0356	42.0423
FBgn0037105	18.9298	15.7965	17.8874	17.8815	18.4807	17.4372
FBgn0037140	2.46598	2.35266	1.50414	2.26564	3.03791	2.47431
FBgn0037142	11.6014	11.5496	9.90078	11.7396	11.4407	10.9872
FBgn0037143	0.0769525	0.356029	0.119807	0.155849	0.16872	0.517854
FBgn0037144	2.53495	2.05267	1.74575	1.06144	2.19119	1.51425
FBgn0029091	0.122338	0.154384	0.0115442	0.0675787	0.0243854	0.0575769
FBgn0037146	47.9582	63.0747	61.9784	34.8522	67.706	84.612
FBgn0000045	20.7414	21.68	27.003	7.71735	19.6842	9.51618
FBgn0004514	2.99167	2.89044	3.39157	3.54633	3.12863	2.25537
FBgn0037149	1.94351	1.19905	2.15185	1.88076	2.27272	1.11795
FBgn0000100	395.883	405.157	439.476	325.52	356.336	466.17
FBgn0004414	0	0	0	0	0	0
FBgn0037151	2.68235	4.07809	2.78427	4.36575	5.04113	2.77731
FBgn0037150	8.96867	8.54708	6.81373	11.1312	8.45165	8.06119
FBgn0027532	15.5243	13.7352	15.1314	17.7945	14.8823	17.6019
FBgn0037147	0	0.0233901	0	0.0511928	0.0277089	0
FBgn0037141	2.23936	1.80945	1.23161	1.62473	2.16188	2.05909
FBgn0052449	0	0	0	0	0	0
FBgn0015075	2.61749	3.59437	2.67312	2.30875	3.93407	3.7811
FBgn0004179	97.87	98.2038	88.3548	81.3183	85.0643	82.737
FBgn0025702	31.9332	28.7392	29.7871	33.2133	29.6519	31.6999
FBgn0027086	31.0195	28.1952	23.617	29.2307	30.4666	29.2121
FBgn0052450	0	0	0	0	0	0
FBgn0037162	0	0.0313026	0	0	0	0
FBgn0037164	1.8339	1.06099	1.28548	1.20772	1.00593	1.70909
FBgn0037165	0.726637	0.0560374	0.439978	0.122647	0.0663844	0.313484
FBgn0037166	11.739	12.0237	11.8005	13.9947	10.9328	11.5055
FBgn0037167	2.34379	2.33585	2.55761	1.52154	0.98827	0.622248
FBgn0037163	49.4811	37.4921	36.6698	20.7322	28.6003	40.4469
FBgn0004449	27.2239	29.3767	33.105	33.6827	33.1682	31.7389
FBgn0011771	14.6124	13.6466	14.4447	16.9414	15.3001	15.0465
FBgn0037156	22.3476	21.3397	17.2129	22.1994	24.2657	32.3501
FBgn0028500	18.3232	16.6319	15.3718	14.6541	17.6381	19.0082
FBgn0037169	0	0	0	0	0	0
FBgn0037170	0	0	0	0	0	0
FBgn0037172	0	0	0	0	0	0
FBgn0037174	0.423862	0.228814	0.366643	0.250398	0.542127	0.256011
