ID	Symbol	RP24	qVal	pVal	SP	PVEC	Phase	Max/Min	Median	Non-Zero
FBtr0083551	Cbp20-RA	-1.230158	NOTEST	NOTEST	-0.024957	11.990096	18.823912	1.825935	5.056765	1
FBtr0086954	Tes-RA	-1.60078	NOTEST	NOTEST	-0.653276	72.593168	17.58956	1.732183	2.213235	1
FBtr0085390	CG11899-RA	-3.616084	NOTEST	NOTEST	0.442057	23.599314	20.908856	1.807969	42.71465	1
FBtr0332427	beat-IV-RB	-2.334112	NOTEST	NOTEST	-2.083345	69.650274	8.350531	1.391304	13.2602	1
FBtr0078455	CG14568-RA	-0.854996	NOTEST	NOTEST	2.943537	74.666667	4.0	18084.5	0.0	0
FBtr0078278	Pex16-RA	-1.774231	NOTEST	NOTEST	-0.250102	43.50224	1.682921	1.494625	6.147535	1
FBtr0079242	Ugt37b1-RA	-2.453928	NOTEST	NOTEST	-0.503441	9.718467	3.818075	3113.2	0.0	0
FBtr0305495	Rpt4-RB	-1.329566	NOTEST	NOTEST	0.759021	26.278857	1.424651	1.655565	9.708845	1
FBtr0290284	fal-RB	-0.499123	0.124766	0.0981	0.342197	5.838725	4.52295	1.534135	8.38923	1
FBtr0074472	CG8142-RA	-0.802437	0.148648	0.137	0.774245	24.304821	18.535622	2.028472	1.557995	1
FBtr0070641	cib-RB	-2.174366	NOTEST	NOTEST	-1.198111	62.274465	6.073646	1.528505	92.1193	1
FBtr0308493	CG43397-RA	-2.113262	NOTEST	NOTEST	-0.258117	42.666667	8.0	11756.8	0.0	0
FBtr0085168	side-RA	-3.37937	NOTEST	NOTEST	2.007857	17.544723	22.067342	8010.7	0.0	0
FBtr0343856	fbp-RC	-2.163349	NOTEST	NOTEST	-0.264062	1.1e-05	23.993034	60674.9	0.0	0
FBtr0079303	CG11221-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0079631	Snx6-RA	-1.968386	NOTEST	NOTEST	-1.552388	5.956944	2.481739	1.770972	14.10915	1
FBtr0084158	Gr93d-RA	-3.970538	NOTEST	NOTEST	-0.882241	23.303076	23.543385	23453.5	0.150325	0
FBtr0080444	mRF1-RA	-1.226008	NOTEST	NOTEST	-0.09698	97.065174	21.003795	2.648914	1.40385	1
FBtr0334517	CtBP-RJ	-4.846229	NOTEST	NOTEST	-0.811353	22.43593	19.403379	116284.0	0.0	0
FBtr0333156	hwt-RC	-3.609286	NOTEST	NOTEST	-1.307701	6.779997	5.654998	1.422698	11.98785	1
FBtr0330727	Ziz-RI	-2.148528	NOTEST	NOTEST	0.45326	72.245743	20.448968	331304.0	1.730945	0
FBtr0333319	fne-RG	-1.507344	NOTEST	NOTEST	0.192753	19.661865	17.406394	31.219795	8.72655	1
FBtr0340150	mthl1-RB	-2.160287	NOTEST	NOTEST	-0.173909	28.596622	12.265172	2.442392	4.83701	1
FBtr0078774	CG1116-RB	-5.301501	NOTEST	NOTEST	-1.99653	54.76417	5.743048	4.935113	3.390695	1
FBtr0088058	ERp60-RA	-0.794634	NOTEST	NOTEST	0.842164	27.247281	1.743321	1.362488	79.37165	1
FBtr0082190	tws-RE	-1.419068	NOTEST	NOTEST	-1.07256	76.571369	9.408846	1.938857	28.4818	1
FBtr0078124	mRpL10-RA	0.336681	0.059637	0.0234	0.63283	21.645892	19.999652	1.520961	8.28366	1
FBtr0307041	Ncoa6-RD	-2.341623	NOTEST	NOTEST	-0.805776	22.183602	8.649305	1.231162	10.43515	1
FBtr0299881	AGO3-RE	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0111089	Dscam1-RO	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0299823	mei-218-RD	-2.016199	NOTEST	NOTEST	-0.078909	49.998767	12.919143	1.521906	1.021307	1
FBtr0339293	Pkn-RQ	-2.8729	NOTEST	NOTEST	-0.548909	84.061246	12.770936	6175.4	0.0	0
FBtr0111061	Dscam1-RAM	-1.349631	NOTEST	NOTEST	-0.454702	81.245479	3.764062	97485.5	0.534342	0
FBtr0072297	CG16837-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332262	Patronin-RK	-1.504694	NOTEST	NOTEST	1.840834	16.727177	6.908532	2.466748	1.446085	1
FBtr0071549	CG30291-RA	2.022844	0.007493	0.0003	2.23975	90.21685	21.508626	1.482605	15.40645	1
FBtr0300952	CG30286-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301465	mu2-RC	-3.35839	NOTEST	NOTEST	1.886919	48.573558	14.424755	78697.3	0.000504	0
FBtr0300886	Gyf-RH	-1.227618	NOTEST	NOTEST	-1.073866	93.590042	19.37594	2.271064	43.31995	1
FBtr0070709	Pdha-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0078140	CG3645-RA	-2.499751	NOTEST	NOTEST	0.065843	33.531402	1.966383	87.13971	3.23255	1
FBtr0080569	Arpc1-RB	-0.82809	0.14619	0.1327	-0.515706	19.073149	23.105681	2.962837	12.3129	1
FBtr0343494	Usp15-31-RB	-4.798938	NOTEST	NOTEST	-0.677478	22.740954	11.635259	1.249692	20.20405	1
FBtr0340145	CG17778-RB	-0.408	NOTEST	NOTEST	2.200337	0.12	0.596456	309179.0	0.568126	0
FBtr0334079	drpr-RE	-1.98783	NOTEST	NOTEST	-0.268733	31.652028	12.099097	6078.3	0.0	0
FBtr0335151	daw-RC	-1.170107	NOTEST	NOTEST	0.417607	40.790535	14.739099	160926.0	0.217077	0
FBtr0084795	Ythdf-RB	-0.234505	0.088337	0.0512	1.165469	90.220667	10.996601	2.842278	4.362055	1
FBtr0085199	CG5611-RA	0.348495	0.068546	0.0313	1.63823	95.450533	21.961933	3.010646	6.081105	1
FBtr0345102	Svil-RT	-3.752169	NOTEST	NOTEST	-0.042809	22.495349	13.870459	28204.0	0.080115	0
FBtr0344283	ps-RS	-6.209734	NOTEST	NOTEST	-1.552967	38.096757	16.104456	1.538708	70.6354	1
FBtr0087079	unc-104-RD	-2.127567	NOTEST	NOTEST	2.355074	63.131801	5.229711	2.796211	1.943815	1
FBtr0346790	CG33258-RC	-3.758416	NOTEST	NOTEST	-1.843496	94.710542	11.233363	27064.413793	0.153789	1
FBtr0091678	cana-RA	-4.63076	NOTEST	NOTEST	-1.275	48.914233	14.109474	16028.8	0.0	0
FBtr0078205	CG32425-RA	-1.740433	NOTEST	NOTEST	-0.582916	16.636702	20.90066	143694.0	0.810165	0
FBtr0079938	Spn31A-RA	-6.739248	NOTEST	NOTEST	-2.136206	15.792246	4.371987	1.864437	2.507915	1
FBtr0334900	CG14657-RC	-0.371156	0.119004	0.0891	0.594847	5.645187	4.835004	1.569962	8.43465	1
FBtr0332149	Usp32-RC	-1.489889	NOTEST	NOTEST	-0.568375	45.829295	4.591324	2.249475	17.27425	1
FBtr0084985	CG31324-RA	-2.639565	NOTEST	NOTEST	-0.593851	56.384022	22.435663	337163.0	1.60689	0
FBtr0087195	mrj-RC	-0.78213	NOTEST	NOTEST	0.428329	39.996286	11.690006	143374.0	0.431068	0
FBtr0084038	r-l-RA	0.429276	0.038092	0.0091	2.571196	30.365105	18.113951	4.232376	2.771715	1
FBtr0331726	CG12111-RB	-7.4e-05	NOTEST	NOTEST	-3.7e-05	55.663946	6.022972	10.7	0.0	0
FBtr0087460	Ciao1-RA	1.851274	0.018893	0.0021	2.147117	57.12549	22.5648	2.111685	9.62703	1
FBtr0072630	LysE-RA	-3.25521	NOTEST	NOTEST	-0.091331	58.66933	6.756488	4.888821	0.257279	1
FBtr0301074	Nlg4-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0071241	Sptr-RA	-1.126631	NOTEST	NOTEST	-0.929519	11.808255	15.839183	1.802114	4.108415	1
FBtr0304659	N-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0079030	eIF3h-RA	-5.723726	NOTEST	NOTEST	-0.832585	10.901825	0.679947	42628.8	0.0	0
FBtr0305602	CG43153-RA	-2.913903	NOTEST	NOTEST	-1.596958	72.967133	5.535558	24711.5	0.0	0
FBtr0079735	CG32987-RA	0.073504	NOTEST	NOTEST	1.528398	60.133823	2.642529	5730.3	0.0	0
FBtr0307884	CG34377-RB	-2.36074	NOTEST	NOTEST	-1.162514	91.914973	9.149842	47558.4	0.0008	0
FBtr0079280	CG9500-RA	-1.861661	NOTEST	NOTEST	-0.234824	74.666667	4.0	4681.6	0.0	0
FBtr0100085	CG34030-RA	-1.704861	NOTEST	NOTEST	2.324597	35.718791	4.205983	58400.9	0.224623	0
FBtr0301560	CG1998-RB	-0.764858	0.147992	0.136	-0.155746	22.188608	22.162005	1.64396	8.22749	1
FBtr0344081	CG15706-RF	-4.319146	NOTEST	NOTEST	-2.122134	52.794472	5.466376	4.65816	2.03902	1
FBtr0273186	CG17005-RB	-6.8e-05	NOTEST	NOTEST	0.000141	13.214607	20.864507	17.9	0.0	0
FBtr0300466	CG42492-RA	1.696961	0.017516	0.0018	2.432315	19.842763	21.756021	1.886588	24.65175	1
FBtr0074947	asf1-RA	-2.558455	NOTEST	NOTEST	-0.935013	35.065158	12.310193	3.786108	2.257085	1
FBtr0091476	CG33523-RB	-3.693592	NOTEST	NOTEST	-1.787795	78.455519	23.568082	16640401.0	62.86115	0
FBtr0084838	XNP-RB	-2.022948	NOTEST	NOTEST	-1.088569	45.869816	18.269045	17326.909091	0.673745	1
FBtr0112499	CG34303-RA	-0.873401	NOTEST	NOTEST	2.900792	32.0	12.0	44303.0	0.0	0
FBtr0345075	CG42724-RL	-1.489147	NOTEST	NOTEST	-0.378597	25.621729	23.218291	1.980156	1.63163	1
FBtr0079218	slmo-RB	0.526914	0.048499	0.0151	0.964739	20.746379	23.053083	2.327962	35.2937	1
FBtr0306635	cnn-RH	-0.57374	NOTEST	NOTEST	5.909891	10.666667	20.0	7373.8	0.0	0
FBtr0073652	CG2556-RA	2.381353	0.0	0.0	5.392783	82.841127	14.733804	3.025487	2.495765	1
FBtr0074523	wupA-RD	-2.568622	NOTEST	NOTEST	-0.81291	14.649129	20.010429	512239.0	0.925049	0
FBtr0345248	CG45218-RA	-2.999408	NOTEST	NOTEST	2.079276	12.035724	3.834024	121790.0	0.534384	0
FBtr0074431	CG5613-RA	-0.668346	NOTEST	NOTEST	0.163914	99.864239	19.24105	119218.0	0.215975	0
FBtr0076161	CG7616-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0347196	CG42782-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070326	east-RB	-0.961382	NOTEST	NOTEST	-0.225563	6.876038	18.406852	4.670449	0.235909	1
FBtr0075422	CG4753-RA	-0.923957	0.147084	0.1341	-0.863847	19.439003	15.539823	1.581696	13.7765	1
FBtr0310471	CG42789-RB	0.028438	NOTEST	NOTEST	3.004854	14.888775	21.37204	96892.5	0.257	0
FBtr0071977	Gr59c-RA	-1.616734	NOTEST	NOTEST	0.464391	3.150573	0.835709	2.607024	0.679824	1
FBtr0332236	sick-RK	0.573433	0.063844	0.0274	0.780012	12.036004	6.075152	1.480682	4.16664	1
FBtr0081902	CG8043-RA	-4.110465	NOTEST	NOTEST	-3.782077	0.943271	0.45851	2.2174	5.80924	1
FBtr0075021	nes-RC	-1.581934	NOTEST	NOTEST	0.376444	11.663205	4.440262	1.525224	25.1124	1
FBtr0305180	tyf-RH	-3.720605	NOTEST	NOTEST	-0.752199	47.778407	9.588275	11688.8	0.0	0
FBtr0113436	CG32425-RF	-3.763907	NOTEST	NOTEST	-1.089074	15.362715	17.565408	1.778935	5.940445	1
FBtr0071041	Cht11-RA	-1.654445	NOTEST	NOTEST	1.122558	74.234651	20.880114	2.129655	4.62707	1
FBtr0070710	Pdha-RB	-1.516601	NOTEST	NOTEST	0.293413	8.376641	7.061509	2.828126	4.806265	1
FBtr0303195	CG10543-RD	-3.685479	NOTEST	NOTEST	-0.253599	28.544058	14.45407	9387.5	0.011968	0
FBtr0087453	Cyp6a19-RA	-1.760254	NOTEST	NOTEST	-0.495538	52.194601	15.37143	81530.3	0.090067	0
FBtr0302918	pdm3-RA	-1.645406	NOTEST	NOTEST	-1.06031	29.743528	10.840766	192329.0	0.286903	0
FBtr0301153	CG7058-RB	-3.84238	NOTEST	NOTEST	-2.158841	69.463408	8.224941	1.545457	9.463375	1
FBtr0339183	RpS7-RE	-2.474178	NOTEST	NOTEST	-1.425047	29.766848	19.992452	3.691495	21.26265	1
FBtr0083352	Ubx-RF	-1.257518	NOTEST	NOTEST	-0.322157	7.234892	18.503222	29663.923077	0.146456	1
FBtr0089044	pk-RC	-0.448253	NOTEST	NOTEST	0.553693	107.317666	10.479541	2.171562	0.551247	1
FBtr0086281	tapas-RA	0.019705	0.060385	0.0242	0.700036	65.750928	1.597789	1.697712	13.16625	1
FBtr0089408	sw-RL	-2.158963	NOTEST	NOTEST	-0.262224	42.666666	15.999423	27526.6	0.0	0
FBtr0111055	Dscam1-RAG	-3.569432	NOTEST	NOTEST	0.32459	89.514749	0.874366	26462.1	0.0	0
FBtr0083666	CG31230-RA	-2.102218	NOTEST	NOTEST	0.212904	88.598963	4.732871	61861.4	0.23077	0
FBtr0075117	CG4306-RA	-2.149508	NOTEST	NOTEST	-0.042244	2.489859	15.6911	2.165151	30.9545	1
FBtr0347360	CG11035-RB	-0.328569	NOTEST	NOTEST	0.513504	53.856975	6.002408	2.860491	0.941745	1
FBtr0089346	lola-RH	-0.794872	NOTEST	NOTEST	1.54335	19.913523	9.562713	90575.8	0.476344	0
FBtr0079562	Proc-RA	-2.163806	NOTEST	NOTEST	0.191522	7.644461	18.137475	135203.0	0.489607	0
FBtr0077763	Axud1-RB	-2.520895	NOTEST	NOTEST	-1.891466	18.241831	20.395167	1.903199	7.332155	1
FBtr0300835	CG15734-RD	-2.152112	NOTEST	NOTEST	-0.261502	42.666667	16.0	21194.2	0.0	0
FBtr0331340	CG3655-RD	-0.81241	0.152715	0.1443	-0.63413	0.01092	23.799028	2.27468	16.73185	1
FBtr0084728	CycB3-RA	-2.569486	NOTEST	NOTEST	0.986034	25.969012	18.146903	15.400125	0.681244	1
FBtr0084549	Kal1-RA	-1.311121	NOTEST	NOTEST	0.924641	58.420436	14.530526	1.622522	5.37469	1
FBtr0100449	Pax-RG	-1.681459	NOTEST	NOTEST	-0.822385	36.152269	19.292364	9.167357	1.489815	1
FBtr0339380	wun2-RB	1.231041	NOTEST	NOTEST	3.223844	84.719741	8.992869	64135.8	0.375304	0
FBtr0334748	Srpk79D-RM	0.851668	0.040346	0.0105	1.289381	49.016372	0.00232	2.52351	3.972435	1
FBtr0075356	Baldspot-RB	-1.24979	NOTEST	NOTEST	-0.858433	18.979134	10.243861	2.981672	75.80175	1
FBtr0085240	CG12428-RE	-5.477258	NOTEST	NOTEST	-2.061425	31.15275	3.25148	46572.6	0.0	0
FBtr0113188	CG11241-RB	-1.888485	NOTEST	NOTEST	0.067203	52.18803	17.104463	272006.0	0.446287	0
FBtr0084810	to-RA	-0.360417	0.113787	0.0822	-0.288114	1.13532	1.279921	122.722369	15.83785	1
FBtr0301736	CG2256-RC	-2.390501	NOTEST	NOTEST	-1.228816	93.884811	21.193638	10.050157	0.284898	1
FBtr0100460	RanBPM-RD	-5.279846	NOTEST	NOTEST	-0.639804	103.216478	9.329956	1.723229	11.8982	1
FBtr0088582	Prp38-RA	-4.19728	NOTEST	NOTEST	-2.621228	89.996103	23.055968	1.838707	4.85333	1
FBtr0330216	Flo2-RK	-5.3394	NOTEST	NOTEST	-1.878002	95.535556	12.05105	2.093747	2.999455	1
FBtr0306523	Hers-RH	-0.336448	0.108696	0.0756	0.656579	20.607399	11.107831	1.711934	6.633455	1
FBtr0076776	Pdp1-RB	0.656998	0.054505	0.0191	1.006268	54.590071	1.930455	2603121.0	6.17841	0
FBtr0332817	CG43896-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0080523	CG16957-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0307292	Appl-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0074406	RpS5a-RA	-1.733595	NOTEST	NOTEST	-0.652867	44.253428	6.468595	1.704878	462.191	1
FBtr0076831	CG8539-RA	-2.906593	NOTEST	NOTEST	-2.350709	89.821571	11.211488	459740.0	0.928842	0
FBtr0076314	CG32054-RA	-1.598666	NOTEST	NOTEST	-0.207923	10.666667	20.0	3151.7	0.0	0
FBtr0070680	peb-RA	0.414894	NOTEST	NOTEST	0.685511	47.117394	3.773244	5.824737	0.239692	1
FBtr0301128	CG7367-RB	-2.163181	NOTEST	NOTEST	-0.262455	10.666667	20.0	34547.9	0.0	0
FBtr0339446	CG14408-RF	-3.407525	NOTEST	NOTEST	-0.905594	62.94969	5.589101	113568.0	0.0	0
FBtr0300951	CG30286-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0080123	Lip2-RA	-0.728101	NOTEST	NOTEST	0.161447	9.164801	4.822319	9.64072	0.314078	1
FBtr0339980	CG10139-RB	0.24959	0.072027	0.0344	0.336104	1.453469	21.084842	2.006722	8.945975	1
FBtr0452095	CG44215-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0339257	CG13654-RC	-2.576363	NOTEST	NOTEST	-1.14408	22.391598	14.065152	233011.0	0.009278	0
FBtr0302986	CG31861-RA	-1.923437	NOTEST	NOTEST	-0.496313	7.969764	5.137789	7.172153	0.751463	1
FBtr0077580	CG15406-RA	0.106352	NOTEST	NOTEST	1.733377	46.683443	6.791122	3441.6	0.0	0
FBtr0089414	alt-RG	-6.045767	NOTEST	NOTEST	-0.466972	9.654774	6.857202	27333.1	0.083446	0
FBtr0084400	CG13829-RA	-0.672973	NOTEST	NOTEST	0.576764	19.324608	5.095308	42848.3	0.113503	0
FBtr0332052	CG11131-RB	-0.0	NOTEST	NOTEST	-0.0	0.0	24.0	1.2	0.0	0
FBtr0330056	5-HT1B-RE	-2.423828	NOTEST	NOTEST	-0.554255	14.174313	8.618235	3.697981	3.746305	1
FBtr0345918	CG14207-RD	0.215863	0.079678	0.0417	0.577292	60.092206	6.741003	1.661028	55.5135	1
FBtr0078986	DhpD-RA	-2.400513	NOTEST	NOTEST	-1.068393	56.031823	0.014015	1.826183	19.9791	1
FBtr0077205	slgA-RE	-0.732499	0.141442	0.1251	-0.499514	4.002585	20.967547	43.057729	2.42174	1
FBtr0334994	Nipped-B-RJ	-3.067179	NOTEST	NOTEST	-1.43338	14.827838	21.428077	2.981064	13.0644	1
FBtr0070779	CG4151-RA	-2.069197	NOTEST	NOTEST	-0.254211	32.0	12.0	8709.6	0.0	0
FBtr0339579	CG44314-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0085840	CG1910-RD	-3.166422	NOTEST	NOTEST	-0.584388	11.094116	15.845662	70643.3	0.0	0
FBtr0299752	Doa-RV	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0308918	CG12688-RB	-3.064467	NOTEST	NOTEST	-0.221075	5.384694	3.677233	7684.8	0.0358	0
FBtr0100131	PK1-R-RD	-1.211977	NOTEST	NOTEST	-0.559689	46.186929	13.726456	8022.8	0.0	0
FBtr0091858	His3:CG33854-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0300558	PMCA-RM	-0.682401	0.131637	0.1092	-0.064416	5.325426	5.386108	6.547991	28.1459	1
FBtr0340329	Dp1-RG	-1.735094	NOTEST	NOTEST	1.890339	39.164304	8.347011	93118.3	0.09865	0
FBtr0089395	pr-RC	0.393206	0.023613	0.0033	5.57006	0.805593	0.30819	1.461602	105.805	1
FBtr0301922	up-RK	-2.259331	NOTEST	NOTEST	1.27129	1.607826	0.709347	111771.0	0.002159	0
FBtr0344085	Gabat-RD	2.051694	NOTEST	NOTEST	2.136198	34.114167	22.901124	1.292162	192.0045	1
FBtr0334712	Syp-RJ	-3.086593	NOTEST	NOTEST	-0.528857	35.494985	19.360946	250656.0	1.467785	0
FBtr0344857	CG5390-RB	-1.287065	NOTEST	NOTEST	0.130055	6.29342	18.079861	2.324965	86.8406	1
FBtr0300295	Sfp23F-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082496	mfas-RH	-0.631828	0.11636	0.0859	1.361267	7.15413	18.525512	935.691406	3.146055	1
FBtr0336760	Kdm2-RE	-2.487461	NOTEST	NOTEST	0.139232	19.528369	13.447285	5.285891	2.98555	1
FBtr0078377	CRIF-RA	-2.505653	NOTEST	NOTEST	-0.97935	3.857827	0.892146	2.104964	4.65549	1
FBtr0070300	Adar-RB	-0.016046	0.077827	0.0399	1.333757	20.629009	10.376218	2.824883	45.8015	1
FBtr0084845	Muc96D-RA	-0.31247	NOTEST	NOTEST	0.717042	20.142433	22.787618	5.32106	0.068466	1
FBtr0340286	dpr13-RC	-1.487519	NOTEST	NOTEST	2.439981	80.926516	9.615996	1.504825	21.8391	1
FBtr0334535	CSN5-RB	-3.272876	NOTEST	NOTEST	0.504137	50.951773	5.173572	4444.770858	2.07482	1
FBtr0331785	CG17180-RB	-1.330737	NOTEST	NOTEST	-0.188574	33.834748	22.072277	2.261242	5.778645	1
FBtr0082690	Spc25-RA	-0.796602	NOTEST	NOTEST	-0.018178	6.166574	22.375006	62449.5	0.223903	0
FBtr0091845	His2A:CG33841-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0072865	dre4-RB	-1.830929	NOTEST	NOTEST	-1.31762	10.178799	7.422135	3.475327	8.61579	1
FBtr0301962	CG5024-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081860	CG11693-RA	-1.505195	NOTEST	NOTEST	-0.19776	0.0	24.0	2823.4	0.0	0
FBtr0332804	CG43894-RD	-2.265795	NOTEST	NOTEST	-0.835283	3.165232	0.5621	28495.7	0.0	0
FBtr0333834	Rdl-RE	-2.400837	NOTEST	NOTEST	1.471635	27.224222	15.14232	531.878733	4.15301	1
FBtr0071304	CG12057-RA	-2.025304	NOTEST	NOTEST	-0.250246	10.666667	20.0	7178.1	0.0	0
FBtr0083289	CG14882-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0085632	Fer1HCH-RB	0.943927	0.045362	0.0128	1.870603	28.276552	23.425848	1.610645	213.6035	1
FBtr0081348	barr-RA	-7.72695	NOTEST	NOTEST	0.022487	106.294553	16.267112	5723.180662	0.956504	1
FBtr0343178	CG42284-RD	-2.333891	NOTEST	NOTEST	-1.187721	2.879386	19.886854	47923.8	0.155136	0
FBtr0304616	Spn-RE	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0305592	AGO1-RD	-1.034998	NOTEST	NOTEST	-0.959833	36.567163	11.947436	3.058249	19.04975	1
FBtr0089263	Dsp1-RE	-2.110522	NOTEST	NOTEST	-1.465941	14.234915	19.251454	4.312583	2.14726	1
FBtr0304680	unc-104-RG	-3.040835	NOTEST	NOTEST	-1.97375	3.445538	4.138641	3.573672	19.03165	1
FBtr0340348	CG9213-RB	-2.560607	NOTEST	NOTEST	-0.828649	68.824216	23.190577	82177.9	0.001326	0
FBtr0445188	solo-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0083858	CG17186-RA	-3.709906	NOTEST	NOTEST	0.98704	5.952616	5.743171	1.886626	3.93031	1
FBtr0433495	Rbp-RM	-2.905169	NOTEST	NOTEST	-0.102167	23.594604	23.230332	2708.158199	2.260975	1
FBtr0080023	KdelR-RC	-1.450128	NOTEST	NOTEST	-0.941609	23.150648	9.879321	1.818688	37.7056	1
FBtr0073341	dyl-RB	-1.588686	NOTEST	NOTEST	-0.882376	91.383459	11.316034	12627.6	0.0	0
FBtr0079240	Vm26Ac-RA	-2.162852	NOTEST	NOTEST	-0.262427	0.0	-0.0	33733.2	0.0	0
FBtr0076091	Vha16-2-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0113008	Ir21a-RB	-1.060006	NOTEST	NOTEST	0.398861	39.244773	1.809208	2.808954	0.256066	1
FBtr0300313	Sfp60F-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0304843	nompC-RE	-2.085253	NOTEST	NOTEST	-0.255643	0.0	24.0	9542.7	0.0	0
FBtr0073869	CG12479-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0331558	CG32165-RB	-2.50619	NOTEST	NOTEST	0.154498	43.273396	7.77392	23.16351	0.575391	1
FBtr0304856	bru2-RE	-2.200211	NOTEST	NOTEST	-0.342027	32.80563	12.215276	12439.0	0.0	0
FBtr0088505	l(2)k10201-RA	0.661495	0.038236	0.0092	2.123821	0.053405	23.507645	2.764297	1.850255	1
FBtr0080714	ZnT35C-RA	-1.180988	NOTEST	NOTEST	0.97713	77.404484	16.519333	12876.1	0.043873	0
FBtr0303788	gpp-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0335014	NSD-RB	-3.261497	NOTEST	NOTEST	-0.683154	92.83478	23.507484	94163.5	0.002416	0
FBtr0085915	CG2225-RA	-1.795953	NOTEST	NOTEST	-1.531029	2.062546	21.12283	3.083726	1.0713	1
FBtr0076322	CG8177-RD	-2.511857	NOTEST	NOTEST	-0.834507	61.861031	5.795476	1767341.0	4.20069	0
FBtr0078384	Mkrn1-RB	-1.025769	NOTEST	NOTEST	-0.194406	72.159873	3.5814	1876.8	0.0	0
FBtr0085323	CG1646-RA	-4.506713	NOTEST	NOTEST	0.847998	26.332529	18.769486	82713.0	0.000439	0
FBtr0072170	sei-RB	-3.944032	NOTEST	NOTEST	-0.830728	10.61244	21.662341	1.447295	14.64615	1
FBtr0085145	spz-RI	-0.799315	NOTEST	NOTEST	2.770446	13.443909	20.981278	230186.0	0.000686	0
FBtr0336691	Tao-RI	-2.403592	NOTEST	NOTEST	2.169144	68.655658	15.499074	17095.7	0.085661	0
FBtr0300400	TTLL4A-RD	-1.796705	NOTEST	NOTEST	-0.945775	58.182912	5.123977	921.294754	1.69005	1
FBtr0080270	Acp33A-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0336461	Doa-RAA	-2.592664	NOTEST	NOTEST	1.373623	20.240359	14.903199	1.567979	71.72325	1
FBtr0071835	gas-RA	-1.853492	NOTEST	NOTEST	-1.433132	79.828984	2.242972	4.390509	0.232063	1
FBtr0299544	CG34370-RG	-2.469439	NOTEST	NOTEST	-0.311603	1.783379	22.262107	1.260597	21.99315	1
FBtr0344369	CG45050-RH	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0114030	l(2)41Ab-RA	-1.488892	NOTEST	NOTEST	-0.959515	84.081695	7.655325	177974.0	0.601042	0
FBtr0075949	Hip1-RB	-1.405299	NOTEST	NOTEST	-0.511649	39.544563	9.261552	38951.2	0.0	0
FBtr0084981	E(spl)m2-BFM-RA	-3.064634	NOTEST	NOTEST	0.609012	4.060286	0.878276	2.444467	1.25389	1
FBtr0079917	CG13123-RA	-2.397923	NOTEST	NOTEST	0.050363	63.453219	6.712985	79280.869565	1.202425	1
FBtr0078629	Rpn5-RA	-0.872351	NOTEST	NOTEST	-0.058872	26.138376	1.294315	1.324783	25.825	1
