ID	Symbol	RP24	qVal	pVal	F24	Avg_Random_F24_Score	qVal	pVal
FBtr0075448	Taf4-RA	-0.77111	0.320571493555724	0.1074	0.45992	0.22639425	0.320571493555724	0.1074
FBtr0332376	UK114-RB	-2.47209	0.6758342154255319	0.47333	24.17433	28.54944762	0.6758342154255319	0.47333
FBtr0347365	Suv3-RD	-2.94143	NOTEST	NOTEST	0.12775	0.0	NOTEST	NOTEST
FBtr0331759	alpha-Man-Ia-RP	0.70532	0.12388257877813506	0.01631	17.2855	5.032414295	0.12388257877813506	0.01631
FBtr0073090	CG14968-RA	-0.00432	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0078413	AcCoAS-RA	0.8141	0.08619149268292682	0.00748	73.57205	20.55647499	0.08619149268292682	0.00748
FBtr0300360	CG33510-RB	-4.18768	NOTEST	NOTEST	0.00104	0.0	NOTEST	NOTEST
FBtr0072043	CG30412-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0088813	kermit-RD	-3.11653	NOTEST	NOTEST	0.00025	0.0	NOTEST	NOTEST
FBtr0309891	cnn-RL	-0.81179	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0114494	Rpn13-RE	-1.3567	0.43942378680581445	0.19963	0.22114	0.14633792	0.43938592509782	0.1996
FBtr0073898	yl-RB	-1.62824	NOTEST	NOTEST	0.0064	0.0	NOTEST	NOTEST
FBtr0301766	Camta-RG	-0.00968	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0110971	Mctp-RB	-1.43576	0.48264505686640635	0.24066	1.23441	0.842627585	0.48262500763877103	0.24065
FBtr0301585	SNF4Agamma-RO	-3.63414	NOTEST	NOTEST	0.12614	0.0	NOTEST	NOTEST
FBtr0072025	CG9812-RB	0.72565	0.12014502982107357	0.01533	64.90886	18.58830566	0.12014502982107357	0.01533
FBtr0347576	p-RB	-2.35363	NOTEST	NOTEST	0.00719	0.0	NOTEST	NOTEST
FBtr0086891	Sema1b-RB	-1.17371	NOTEST	NOTEST	0.23766	0.0	NOTEST	NOTEST
FBtr0075087	ftz-f1-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0336957	Ir7b-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0344262	CG4538-RD	-2.15895	0.6252291721161392	0.40463	4.78728	4.787975889999999	0.6252137248234371	0.40463
FBtr0334700	Sulf1-RC	-4.83416	NOTEST	NOTEST	0.00195	0.0	NOTEST	NOTEST
FBtr0083595	l(3)05822-RA	-0.35484	NOTEST	NOTEST	0.28257	0.0	NOTEST	NOTEST
FBtr0306696	mfas-RQ	-3.84744	0.8606578599786965	0.75252	6.06796	16.974320635	0.8605745274980634	0.75252
FBtr0333369	Cdc27-RB	0.613	0.1038979596412556	0.01174	0.51264	0.15383408	0.1038979596412556	0.01174
FBtr0344182	Pde8-RI	0.56427	NOTEST	NOTEST	0.16649	0.0	NOTEST	NOTEST
FBtr0332293	br-RQ	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0345491	CG34232-RC	-5.87551	NOTEST	NOTEST	0.0022	0.0	NOTEST	NOTEST
FBtr0089761	CG30159-RA	-4.45717	NOTEST	NOTEST	0.00322	0.0	NOTEST	NOTEST
FBtr0084215	CG7069-RA	0.49668	NOTEST	NOTEST	0.00251	0.0	NOTEST	NOTEST
FBtr0308625	scrib-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0112410	CG34217-RA	-3.85554	0.8518764552384676	0.73769	0.00588	0.016288825000000003	0.8517830245524797	0.73712
FBtr0334597	Cog1-RC	-1.7595	0.5412417674772037	0.30152	0.01446	0.01154096	0.5412417674772037	0.3015
FBtr0082994	CG3610-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0070424	CG14053-RA	-1.11926	NOTEST	NOTEST	0.00424	0.0	NOTEST	NOTEST
FBtr0339765	Prosap-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0088284	CG11883-RA	-0.65838	NOTEST	NOTEST	0.0028	0.0	NOTEST	NOTEST
FBtr0309117	Tet-RA	-2.21663	0.6422888501653523	0.42752	0.67399	0.7024176299999999	0.642258804375477	0.42752
FBtr0100020	CG33977-RA	-2.85781	NOTEST	NOTEST	34.19997	0.0	NOTEST	NOTEST
FBtr0303692	para-RAP	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0083169	CG12784-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077417	Clect27-RA	-2.48709	NOTEST	NOTEST	2.2545	0.0	NOTEST	NOTEST
FBtr0340431	CG44428-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0079791	CG9515-RA	0.41337	0.13769608040201003	0.02084	1.79741	0.56405164	0.13769608040201003	0.02084
FBtr0075814	Liprin-beta-RA	-0.57888	0.30074542524377035	0.09398	3.41128	1.50813736	0.30074542524377035	0.09398
FBtr0112862	Phb2-RE	-0.59731	NOTEST	NOTEST	0.04755	0.0	NOTEST	NOTEST
FBtr0080909	Ugt36Ba-RA	-3.98754	NOTEST	NOTEST	0.0003	0.0	NOTEST	NOTEST
FBtr0073301	CG15021-RA	-3.08914	0.7491846587440035	0.58173	0.14957	0.25860247500000005	0.7491761988877985	0.58172
FBtr0087404	GPHR-RA	-3.14691	NOTEST	NOTEST	0.20852	0.0	NOTEST	NOTEST
FBtr0333393	CG7166-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0088660	CG13747-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0300685	CG10445-RC	-3.63938	NOTEST	NOTEST	0.0002	0.0	NOTEST	NOTEST
FBtr0333662	RhoGAPp190-RG	-3.75053	NOTEST	NOTEST	0.43999	0.0	NOTEST	NOTEST
FBtr0076544	Argk-RB	-0.71124	NOTEST	NOTEST	0.0245	0.0	NOTEST	NOTEST
FBtr0072049	RpL22-like-RA	-3.44879	NOTEST	NOTEST	0.00013	0.0	NOTEST	NOTEST
FBtr0329880	Spred-RC	-2.43477	0.7031802453488372	0.51201	48.48313	56.099062464999996	0.7031802453488372	0.51201
FBtr0113235	Rrp6-RB	-2.60913	0.7200035956457649	0.53761	0.08693	0.11212873000000001	0.719950024946139	0.53757
FBtr0345006	CG2277-RC	1.85505	0.04426258252427184	0.00193	1.93588	0.460676245	0.04426258252427184	0.00193
FBtr0342954	CG15674-RB	-2.97587	NOTEST	NOTEST	0.00018	0.0	NOTEST	NOTEST
FBtr0072015	eIF2Bdelta-RB	-1.50789	0.5006748548942449	0.25854	0.12746	0.090556565	0.5006748548942449	0.25854
FBtr0346437	Rab6-RB	-0.963	0.3963712167457208	0.16273	3.08376	1.641578445	0.3963712167457208	0.16273
FBtr0088191	Listericin-RA	0.02695	0.19612634337113805	0.04246	242.47236	88.39175446	0.19612634337113805	0.04246
FBtr0330319	CG32813-RJ	-3.4551	0.8194246431095406	0.68709	0.09707	0.21080136499999996	0.819365021706209	0.68706
FBtr0076916	Dbi-RB	-0.86507	0.35296171918443003	0.12898	92.91307	47.632820035	0.35296171918443003	0.12898
FBtr0112579	Dgk-RG	-2.98692	NOTEST	NOTEST	0.00075	0.0	NOTEST	NOTEST
FBtr0078492	Ddx1-RA	-2.9646	0.7373714625248728	0.56475	0.03269	0.052505760000000005	0.7372800663276585	0.56468
FBtr0082883	Nsf2-RA	1.05325	0.05445570093457944	0.00296	2.95277	0.8030952549999999	0.05445570093457944	0.00296
FBtr0345026	Uev1A-RC	0.31198	0.1767335711216158	0.03481	234.22346	77.425723395	0.17678432746024925	0.03483
FBtr0085893	His2A:CG31618-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0335119	Frq1-RD	-4.02019	0.8635231938943096	0.75678	3.98412	12.521028835000001	0.8635231938943096	0.75678
FBtr0334542	Pak-RH	-3.55997	0.8157662611879577	0.67904	0.00984	0.024115589999999996	0.8156592759076579	0.679
FBtr0339089	Gyg-RE	-0.68567	0.33077198473282443	0.11373	0.28445	0.13865024	0.33077198473282443	0.11373
FBtr0345439	Vm26Ab-RB	-4.57729	NOTEST	NOTEST	0.00016	0.0	NOTEST	NOTEST
FBtr0070334	CG4199-RC	-1.98291	0.6066486854144242	0.38171	0.04232	0.038609094999999996	0.6066010091496231	0.38163
FBtr0073656	CG11085-RA	-2.72635	0.7085784886128366	0.52158	0.00809	0.01119875	0.7084833513575702	0.52135
FBtr0330240	NaCP60E-RM	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0075431	CG13040-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0091926	CG33922-RA	-4.50215	NOTEST	NOTEST	0.00031	0.0	NOTEST	NOTEST
FBtr0086912	l(2)k01209-RA	-5.60583	NOTEST	NOTEST	0.03293	0.0	NOTEST	NOTEST
FBtr0310033	CG1888-RD	-1.90427	NOTEST	NOTEST	0.01889	0.0	NOTEST	NOTEST
FBtr0070742	CG15465-RA	1.97219	0.027256153846153847	0.00065	2.15175	0.511875235	0.027256153846153847	0.00065
FBtr0072577	RabX6-RA	-1.8989	0.5684139383906722	0.33433	0.22411	0.19690485000000002	0.568396936807255	0.33432
FBtr0084424	CG10177-RA	-5.30397	NOTEST	NOTEST	0.0003	0.0	NOTEST	NOTEST
FBtr0077500	slp2-RA	-3.11011	0.7831416628199748	0.63203	0.22206	0.39382886500000003	0.7831416628199748	0.63203
FBtr0306820	CG43292-RA	-2.84269	NOTEST	NOTEST	0.00354	0.0	NOTEST	NOTEST
FBtr0087370	scb-RA	-1.79867	0.5626127729257642	0.3272	0.0812	0.06726715500000001	0.562518651718113	0.3271
FBtr0344733	zld-RF	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0308118	corto-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0331399	CG11350-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0346740	CG45764-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077030	CG32409-RA	-0.57626	0.3124763785046729	0.10191	0.2968	0.13524388499999998	0.3124457165109034	0.1019
FBtr0333398	CG32313-RB	-3.52753	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0299875	CG3262-RD	-1.25848	NOTEST	NOTEST	7.35022	0.0	NOTEST	NOTEST
FBtr0345138	CkIIalpha-RF	-3.19635	0.775421627538071	0.62081	13.10306	23.467886935	0.775421627538071	0.62081
FBtr0083391	CG5220-RA	-1.27395	NOTEST	NOTEST	0.90331	0.0	NOTEST	NOTEST
FBtr0100383	CG9960-RA	-0.05734	0.215519	0.05089	6.60698	2.4269586850000002	0.215519	0.05089
FBtr0078621	CG15580-RA	-4.8239	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0077000	Tnpo-RA	-1.84369	0.562553937937063	0.32689	2.51562	2.1036159850000002	0.5624416778327993	0.32689
FBtr0333972	MED1-RC	-6.73084	0.977996195463989	0.95649	0.0005	0.010025889999999999	0.9777798069096891	0.95609
FBtr0342913	noc-RB	0.32201	NOTEST	NOTEST	1.71502	0.0	NOTEST	NOTEST
FBtr0331604	SK-RQ	-1.71241	0.5535892176618759	0.31633	0.02018	0.0160212	0.5535892176618759	0.31633
FBtr0306906	Klp54D-RB	-1.60327	NOTEST	NOTEST	0.01006	0.0	NOTEST	NOTEST
FBtr0302296	Vrp1-RI	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0089125	Hcf-RB	0.37806	0.11913430286857905	0.01511	5.46894	1.779623645	0.11913430286857905	0.01511
FBtr0077845	CG15385-RA	-4.19628	NOTEST	NOTEST	0.07894	0.0	NOTEST	NOTEST
FBtr0301965	CAP-RR	-5.38848	NOTEST	NOTEST	0.00547	0.0	NOTEST	NOTEST
FBtr0335467	CG44140-RA	-1.35027	0.4766603882494417	0.2349	2.76142	1.824101875	0.4766400979213194	0.2349
FBtr0334688	Whamy-RD	-2.68348	NOTEST	NOTEST	0.00398	0.0	NOTEST	NOTEST
FBtr0074736	Tyler-RB	-1.95404	NOTEST	NOTEST	0.00135	0.0	NOTEST	NOTEST
FBtr0335221	SdhC-RB	-3.22281	0.7781812325728771	0.62381	0.04565	0.08701337999999999	0.7781313339670469	0.62377
FBtr0301098	CG42540-RF	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0111026	Poxm-RC	-1.58948	NOTEST	NOTEST	0.00035	0.0	NOTEST	NOTEST
FBtr0309294	Nmda1-RG	-1.07976	NOTEST	NOTEST	0.08351	0.0	NOTEST	NOTEST
FBtr0074839	polo-RA	-1.45951	NOTEST	NOTEST	0.00041	0.0	NOTEST	NOTEST
FBtr0083634	CG14305-RA	-0.01471	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0087054	CG6665-RC	-4.12672	0.8763936944549944	0.78149	0.08583	0.292803765	0.8763824800607671	0.78148
FBtr0304840	wcy-RD	-4.09662	0.8707400220454328	0.76856	0.11324	0.36756463500000003	0.8707400220454328	0.76856
FBtr0331745	bbx-RE	-1.50127	NOTEST	NOTEST	0.01578	0.0	NOTEST	NOTEST
FBtr0070103	CG13375-RA	-2.08032	NOTEST	NOTEST	0.00216	0.0	NOTEST	NOTEST
FBtr0343651	fne-RJ	-3.10008	0.7652446346421312	0.6056	3.50913	6.061736444999999	0.7652446346421312	0.6056
FBtr0340156	r-RE	-0.58045	NOTEST	NOTEST	0.14896	0.0	NOTEST	NOTEST
FBtr0305984	Idgf2-RB	0.08598	NOTEST	NOTEST	0.11018	0.0	NOTEST	NOTEST
FBtr0075316	CG13032-RA	-1.15298	NOTEST	NOTEST	0.00021	0.0	NOTEST	NOTEST
FBtr0333019	Tsp68C-RC	-0.22345	NOTEST	NOTEST	0.00643	0.0	NOTEST	NOTEST
FBtr0300921	tea-RE	-2.31122	0.641162121559633	0.42603	0.08849	0.09370717999999999	0.6411406255573959	0.426
FBtr0345801	CG6337-RB	0.73525	NOTEST	NOTEST	0.01113	0.0	NOTEST	NOTEST
FBtr0332980	Gad1-RD	-1.61612	NOTEST	NOTEST	0.03617	0.0	NOTEST	NOTEST
FBtr0340554	dpr2-RG	0.07089	NOTEST	NOTEST	0.14183	0.0	NOTEST	NOTEST
FBtr0339512	CG13135-RC	-4.49374	NOTEST	NOTEST	0.00017	0.0	NOTEST	NOTEST
FBtr0078548	CG13239-RA	-2.11635	NOTEST	NOTEST	0.0002	0.0	NOTEST	NOTEST
FBtr0077965	CG31922-RA	-2.40568	0.6712675979080516	0.46727	0.54388	0.6167174400000001	0.671185964976286	0.46727
FBtr0301649	wa-cup-RB	-1.01962	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0072503	mRpL17-RA	0.56545	0.11577517382413088	0.01438	8.36443	2.6433497400000006	0.11577517382413088	0.01438
FBtr0332054	Arf79F-RJ	-3.06725	NOTEST	NOTEST	0.00124	0.0	NOTEST	NOTEST
FBtr0346726	Ptth-RG	-4.45687	NOTEST	NOTEST	0.00269	0.0	NOTEST	NOTEST
FBtr0345434	ProtA-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0089154	CG31997-RA	-3.76184	0.8672236127417958	0.76295	549.55873	1473.824559965	0.8672236127417958	0.76295
FBtr0303694	para-RAR	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0346813	CG14974-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0304161	Root-RD	1.65441	0.060474992927864214	0.00362	0.16244	0.039264835000000005	0.060474992927864214	0.00362
FBtr0310567	CG43693-RB	-3.14882	NOTEST	NOTEST	0.0064	0.0	NOTEST	NOTEST
FBtr0321312	CG31792-RC	-5e-05	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0071903	MED23-RA	0.74646	NOTEST	NOTEST	0.08239	0.0	NOTEST	NOTEST
FBtr0309054	Rdl-RD	-2.22607	0.6529010585726828	0.44069	0.01405	0.014250684999999999	0.6528277982687242	0.44047
FBtr0299853	CG42336-RB	-4.51152	NOTEST	NOTEST	0.29266	0.0	NOTEST	NOTEST
FBtr0085081	Gr97a-RA	-4.40604	NOTEST	NOTEST	2e-05	0.0	NOTEST	NOTEST
FBtr0072704	Iml1-RB	-2.60535	0.7858139949775035	0.63585	0.61484	0.792233255	0.7856495815461869	0.63585
FBtr0302446	CG13492-RD	-1.5315	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0310450	Cirl-RK	0.81622	NOTEST	NOTEST	0.22848	0.0	NOTEST	NOTEST
FBtr0346639	Vamp7-RC	-1.80096	0.5498205874439461	0.31143	0.27461	0.22348958	0.5497852780269059	0.31141
FBtr0302730	CG42676-RD	-0.301	NOTEST	NOTEST	0.30889	0.0	NOTEST	NOTEST
FBtr0339193	CG5892-RB	-0.68012	NOTEST	NOTEST	0.01853	0.0	NOTEST	NOTEST
FBtr0340615	CG32563-RB	-2.14293	NOTEST	NOTEST	0.00041	0.0	NOTEST	NOTEST
FBtr0087855	sca-RA	-0.00016	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0310278	Or71a-RD	-3.23861	NOTEST	NOTEST	0.0024	0.0	NOTEST	NOTEST
FBtr0332595	Clect27-RB	-2.36583	0.6540669989992494	0.44269	0.21725	0.243538205	0.6540669989992494	0.44269
FBtr0080032	RluA-2-RA	-0.06598	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0302420	CG34162-RB	-1.11301	NOTEST	NOTEST	0.00012	0.0	NOTEST	NOTEST
FBtr0073057	ZnT63C-RD	-1.13837	NOTEST	NOTEST	0.00947	0.0	NOTEST	NOTEST
FBtr0114375	yrt-RC	-3.91586	0.8524320398593199	0.73862	0.10419	0.300235945	0.852348770147504	0.7386
FBtr0345131	up-RT	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0335218	cu-RF	-0.40626	NOTEST	NOTEST	0.64388	0.0	NOTEST	NOTEST
FBtr0346015	mRpS14-RB	-1.80624	NOTEST	NOTEST	0.00324	0.0	NOTEST	NOTEST
FBtr0334749	Srpk79D-RN	-1.38424	0.4729725806451613	0.23089	0.19502	0.12759698500000002	0.4729725806451613	0.23085
FBtr0087494	CG30197-RA	-1.62524	0.5232106753123518	0.2801	298.05456	220.30057515499996	0.5232106753123518	0.2801
FBtr0080180	aurB-RA	-2.36351	NOTEST	NOTEST	0.00151	0.0	NOTEST	NOTEST
FBtr0347504	CG2528-RG	-0.3983	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0091808	His1:CG33804-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0305341	Mst36Fa-RC	-2.35693	0.6486219911727616	0.43509	0.00747	0.008456575000000001	0.6486219911727616	0.43504
FBtr0088473	trpl-RB	1.30253	0.07423299663299662	0.0056	904.05728	224.64687085499997	0.07423299663299662	0.0056
FBtr0113112	wmd-RB	-0.00084	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0335503	CG13117-RB	-2.45095	NOTEST	NOTEST	0.00604	0.0	NOTEST	NOTEST
FBtr0100467	zip-RD	-4.22371	0.8808451304594441	0.78882	0.02697	0.096486425	0.8808227992058989	0.78882
FBtr0082655	Past1-RB	-1.07204	NOTEST	NOTEST	3.58531	0.0	NOTEST	NOTEST
FBtr0079928	Nckx30C-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0301958	Mp-RN	-2.6794	0.6949534074074074	0.50043	0.17852	0.239021975	0.6949534074074074	0.50037
FBtr0071183	sni-RA	-1.88165	0.5681184535637149	0.33406	3.94252	3.3031152	0.5681184535637149	0.33406
FBtr0073193	Mul1-RA	-0.76949	0.3501196481826655	0.12723	0.71291	0.35151203	0.35006858240223465	0.12722
FBtr0079639	CG8475-RB	-1.01812	0.40232717912266447	0.16773	2.11936	1.11151545	0.40232717912266447	0.16773
FBtr0113173	CG11905-RH	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0303364	cher-RI	-0.8238	0.3667279964341431	0.13913	0.20932	0.10691681	0.3667279964341431	0.13912
FBtr0073064	CG12016-RB	0.48585	0.0912521095890411	0.00846	51.40952	16.49468436	0.0912521095890411	0.00846
FBtr0075782	endos-RA	-6.29038	0.9712352940663936	0.94372	0.39998	5.653403335	0.9711838389823124	0.94372
FBtr0087480	CG12860-RA	-1.83533	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0343018	CG34120-RE	-3.77403	0.8434108073612349	0.72173	3.91514	10.21457842	0.8434108073612349	0.72173
FBtr0331506	CG43779-RA	1.36611	0.04753207317073171	0.00231	0.38445	0.093495575	0.04753207317073171	0.00231
FBtr0073551	prtp-RA	-4.68113	0.9383841615908276	0.88696	1.34243	6.434063005	0.9383630025080617	0.88696
FBtr0075481	CG13054-RA	-1.96204	NOTEST	NOTEST	0.00362	0.0	NOTEST	NOTEST
FBtr0085670	PH4alphaPV-RA	-2.10925	NOTEST	NOTEST	0.00018	0.0	NOTEST	NOTEST
FBtr0301506	par-1-RT	-3.10104	0.7702509502551019	0.61354	1.9772	3.3845199050000003	0.7702509502551019	0.61354
FBtr0077007	CG13300-RA	-1.37572	0.4729725806451613	0.23079	0.03939	0.026322215	0.4729725806451613	0.23075
FBtr0300283	CG7461-RB	0.7827	NOTEST	NOTEST	81.82486	0.0	NOTEST	NOTEST
FBtr0070065	cin-RA	-4.78285	0.9129831758362273	0.84569	0.77084	4.11130723	0.9129615874611589	0.84569
FBtr0074058	Pis-RA	-2.55894	NOTEST	NOTEST	32.28098	0.0	NOTEST	NOTEST
FBtr0082423	CG14715-RA	-0.83052	0.3489161646398503	0.12632	1.14246	0.589817885	0.3488898152910919	0.12632
FBtr0086729	IM23-RA	-2.1421	0.6243840769835035	0.40378	0.64679	0.6272536649999999	0.6243840769835035	0.40378
FBtr0084990	CG12290-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0100554	CG13516-RA	0.13065	0.19485364386792453	0.04197	0.09965	0.03511009	0.19480721698113204	0.04196
FBtr0072554	MED14-RA	-4.26182	NOTEST	NOTEST	0.00471	0.0	NOTEST	NOTEST
FBtr0344803	CG12104-RC	-3.9197	0.850549680965937	0.7336	1.6727	4.8850470800000005	0.850549680965937	0.7336
FBtr0112580	Dgk-RE	-2.67955	NOTEST	NOTEST	0.00016	0.0	NOTEST	NOTEST
FBtr0070339	CG4281-RA	0.29519	0.14660251546391753	0.02408	0.50961	0.16878820000000003	0.14660251546391753	0.02408
FBtr0087137	CG15705-RA	-2.14722	NOTEST	NOTEST	0.00049	0.0	NOTEST	NOTEST
FBtr0088416	14-3-3zeta-RF	-0.28001	0.12135011757021555	0.01572	1260.62094	510.45243342000003	0.12135011757021555	0.01572
FBtr0086182	vimar-RC	-5.83113	NOTEST	NOTEST	0.15016	0.0	NOTEST	NOTEST
FBtr0342903	kuz-RG	-2.36657	NOTEST	NOTEST	0.00553	0.0	NOTEST	NOTEST
FBtr0074607	CG6873-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0336905	CG1889-RD	-0.07205	NOTEST	NOTEST	0.1317	0.0	NOTEST	NOTEST
FBtr0077027	CG13287-RA	-6.36519	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0081783	PIG-H-RA	-5.84516	0.9618740956887487	0.92938	0.06575	0.696740705	0.9618533964248159	0.92936
FBtr0081420	CG9331-RC	-3.03418	NOTEST	NOTEST	0.08	0.0	NOTEST	NOTEST
FBtr0076872	Sh3beta-RA	-1.41863	0.48862134660421547	0.24698	17.38449	11.80538212	0.48862134660421547	0.24698
FBtr0078220	ZnT77C-RA	-1.8651	0.5629904283432554	0.32816	0.14949	0.127232895	0.5629904283432554	0.32813
FBtr0302188	CG31195-RB	-1.23109	NOTEST	NOTEST	0.21413	0.0	NOTEST	NOTEST
FBtr0302786	Lmpt-RK	2.54704	0.045638211091234344	0.00216	2.63991	0.553368615	0.045638211091234344	0.00216
FBtr0074513	RhoGAP16F-RB	-0.04057	NOTEST	NOTEST	0.02313	0.0	NOTEST	NOTEST
FBtr0071352	CG7766-RB	-1.82811	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0081096	CG10338-RA	-3.28649	NOTEST	NOTEST	0.05795	0.0	NOTEST	NOTEST
FBtr0305795	AttC-RB	-0.92215	0.2473058630665381	0.06514	757.63914	401.54812622500003	0.2473023007712082	0.06514
FBtr0070495	crm-RB	-7.56543	0.98800948739928	0.97588	0.0086	0.30384057000000003	0.98800948739928	0.97588
FBtr0339354	rgr-RC	-1.02274	0.40121776849398816	0.16669	0.45838	0.252709465	0.401193698797636	0.16668
FBtr0113454	CG33181-RF	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0074096	Rhp-RB	-0.52309	0.30074542524377035	0.09401	0.30987	0.13263302500000002	0.30074542524377035	0.09401
FBtr0114512	Gr63a-RB	0.02597	NOTEST	NOTEST	0.01783	0.0	NOTEST	NOTEST
FBtr0302274	CG42633-RA	-4.50643	NOTEST	NOTEST	0.00065	0.0	NOTEST	NOTEST
FBtr0100160	Dad-RC	2.5993	NOTEST	NOTEST	1.89467	0.0	NOTEST	NOTEST
FBtr0310430	l(2)35Cc-RB	-1.88312	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0071951	CG9849-RA	-3.1659	NOTEST	NOTEST	0.00858	0.0	NOTEST	NOTEST
FBtr0302052	Kdm4B-RB	-2.04715	NOTEST	NOTEST	0.03521	0.0	NOTEST	NOTEST
FBtr0075979	eyg-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0302966	Erk7-RC	-2.46577	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0081714	Pak-RC	-2.8669	NOTEST	NOTEST	0.0002	0.0	NOTEST	NOTEST
FBtr0301864	tutl-RG	-1.65399	NOTEST	NOTEST	6e-05	0.0	NOTEST	NOTEST
FBtr0087311	Poxn-RA	-2.79259	NOTEST	NOTEST	0.00302	0.0	NOTEST	NOTEST
FBtr0331850	smid-RH	-1.97405	NOTEST	NOTEST	0.65618	0.0	NOTEST	NOTEST
FBtr0084352	CG6733-RA	-0.71378	0.32849343750000004	0.11214	1.7028	0.8016400100000001	0.32849343750000004	0.11214
FBtr0083356	CG10324-RA	-3.61494	NOTEST	NOTEST	0.00094	0.0	NOTEST	NOTEST
FBtr0087703	cnn-RA	-4.13477	NOTEST	NOTEST	0.00025	0.0	NOTEST	NOTEST
FBtr0445189	solo-RB	-1.51244	NOTEST	NOTEST	8e-05	0.0	NOTEST	NOTEST
FBtr0331545	CG18815-RE	-2.34569	NOTEST	NOTEST	0.02365	0.0	NOTEST	NOTEST
FBtr0071220	Crag-RB	-1.82085	NOTEST	NOTEST	0.00163	0.0	NOTEST	NOTEST
FBtr0083647	fru-RD	-3.11174	NOTEST	NOTEST	0.00092	0.0	NOTEST	NOTEST
FBtr0078874	CG14658-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0343552	CG44837-RB	-5.97861	0.9621608568424741	0.92982	0.00481	0.05660384	0.9621091177501314	0.92974
