ID	Symbol	RP24	qVal	pVal	SP	PVEC	Phase	Max/Min	Median	Non-Zero
FBtr0081419	CG9331-RD	-0.810216	0.148052	0.1384	2.362912	12.402852	19.665664	2.808527	10.167435	1
FBtr0080862	Idgf3-RC	-10.54454	NOTEST	NOTEST	-1.320959	121.641801	11.75847	98170.9	0.419175	0
FBtr0081464	CG9259-RA	-1.57157	NOTEST	NOTEST	-0.437778	44.709095	16.908656	14041.1	0.0	0
FBtr0302947	CG3618-RB	-3.769223	NOTEST	NOTEST	-0.968704	10.637523	3.102185	4.687651	7.474365	1
FBtr0302119	CG32767-RF	0.482559	NOTEST	NOTEST	0.627132	28.758479	21.063858	10916.6	0.043515	0
FBtr0086750	nopo-RA	-2.402561	NOTEST	NOTEST	-1.787376	53.024711	5.578622	1.998201	1.039103	1
FBtr0072516	fwd-RA	-3.071143	NOTEST	NOTEST	-0.249678	17.500208	15.275511	1.772059	19.23645	1
FBtr0078967	abs-RA	-0.052719	0.095843	0.0599	0.412892	6.288163	3.583601	1.882305	4.100465	1
FBtr0331951	CG43340-RP	-3.44573	NOTEST	NOTEST	-1.30525	18.628838	15.27112	21448.7	0.026662	0
FBtr0087954	CG8834-RA	-1.647921	NOTEST	NOTEST	-0.79607	3.6883	20.184583	9.896696	0.134035	1
FBtr0089723	Vsp37A-RB	-3.668152	NOTEST	NOTEST	-0.595474	100.160691	8.128748	2.923505	3.600785	1
FBtr0303101	Jon74E-RB	-2.953175	NOTEST	NOTEST	-0.956411	90.023813	17.369272	20627.2	0.021718	0
FBtr0306620	nuf-RH	-2.634513	NOTEST	NOTEST	-1.032707	84.483726	10.514271	640487.0	2.91473	0
FBtr0084886	jigr1-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0345059	CG31036-RD	2.052635	0.014577	0.0012	2.505569	5.336278	23.170507	10.082014	5.30968	1
FBtr0113009	CG3625-RC	-0.4173	0.104783	0.0719	1.717177	12.337512	7.773626	1.956549	27.06525	1
FBtr0091864	His3:CG33860-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0339134	Dscam2-RR	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0339105	CG44250-RC	-0.003168	NOTEST	NOTEST	-0.002818	1.238394	22.506777	45.9	0.000191	0
FBtr0100368	Ada2b-RB	-1.215452	NOTEST	NOTEST	0.655453	56.127773	4.317318	3.592065	10.30925	1
FBtr0087139	JhI-26-RA	-1.192937	NOTEST	NOTEST	0.849716	2.26954	15.592744	1.323388	47.60965	1
FBtr0071091	spidey-RA	2.443421	0.014577	0.0012	3.191411	8.324326	2.046858	1.405209	24.46185	1
FBtr0336859	dao-RB	-3.61795	NOTEST	NOTEST	0.848295	30.634789	18.004389	1.513113	12.09865	1
FBtr0300586	B52-RI	-0.015344	NOTEST	NOTEST	-0.007575	53.008793	2.157661	149.3	0.0	0
FBtr0084456	Lsd-1-RC	-2.505757	NOTEST	NOTEST	-0.914068	16.491332	19.130801	3.770961	1.211	1
FBtr0083078	Tm2-RA	-3.89574	NOTEST	NOTEST	-1.229231	2.199096	3.127598	273011.0	0.0	0
FBtr0332647	CG10660-RD	0.089506	0.068422	0.0302	1.809614	71.602376	8.718598	22698.307087	2.0563	1
FBtr0300442	Dhod-RD	-0.74091	NOTEST	NOTEST	0.308418	14.810107	3.284096	104351.0	0.178982	0
FBtr0340200	NO66-RC	-2.801666	NOTEST	NOTEST	-0.486444	62.073121	14.354055	27913.181818	0.001102	1
FBtr0306055	CG43182-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0085993	bin3-RA	-1.109347	NOTEST	NOTEST	1.416663	21.310226	23.768134	1.173184	13.50205	1
FBtr0075956	CG10616-RA	-0.372601	NOTEST	NOTEST	1.479001	84.324984	4.932283	137334.0	0.000804	0
FBtr0331159	RunxA-RC	-1.464432	NOTEST	NOTEST	-0.47841	14.229871	21.14763	941.464865	0.010053	1
FBtr0081486	CG31626-RB	-4.750488	NOTEST	NOTEST	-2.103656	32.059257	21.749132	38505.3	5.3e-05	0
FBtr0334304	ps-RR	-2.355866	NOTEST	NOTEST	0.179297	12.770169	2.230067	6.445752	0.684856	1
FBtr0343599	norpA-RF	-4.467296	NOTEST	NOTEST	-0.507951	42.666667	16.0	33999.2	0.0	0
FBtr0073693	Brms1-RA	0.556846	0.049214	0.0156	1.514341	79.149655	0.101789	1.639376	9.631995	1
FBtr0079574	Bsg-RG	-1.413859	NOTEST	NOTEST	1.462682	11.533945	4.29717	1.699164	6.51155	1
FBtr0302210	plum-RC	-2.509795	NOTEST	NOTEST	0.530979	73.9574	5.165323	56487.8	0.000235	0
FBtr0301661	Vha55-RC	-1.414379	NOTEST	NOTEST	1.204263	97.680161	4.755259	16.217844	150.4565	1
FBtr0304000	Tao-RG	1.184877	0.028867	0.0047	2.143134	6.853955	4.981718	1.548444	52.967	1
FBtr0082053	FER-RC	-3.025048	NOTEST	NOTEST	0.901562	0.193071	23.327595	37265.0	0.0	0
FBtr0081367	CG10949-RA	-0.642	0.127776	0.1054	0.235829	13.963649	1.019779	2.049175	3.3167	1
FBtr0075190	Adgf-A-RA	2.486719	0.013512	0.001	2.788574	10.629311	21.219403	1.579034	10.32905	1
FBtr0088541	CG12929-RA	-0.880667	0.155204	0.1495	2.783636	0.973107	23.602886	4.394294	1.159935	1
FBtr0308062	CG43389-RA	-5.708986	NOTEST	NOTEST	-0.555693	42.666667	8.0	11212.0	0.0	0
FBtr0308604	CG4301-RB	-2.084309	NOTEST	NOTEST	-0.255559	74.666667	4.0	9487.4	0.0	0
FBtr0073173	CG10866-RA	0.712127	0.04508	0.0127	2.327284	0.437505	22.867396	1.932752	5.64808	1
FBtr0333411	Rsf1-RB	-4.025359	NOTEST	NOTEST	2.072468	0.749285	2.120102	1.68146	47.6563	1
FBtr0344739	svr-RN	-1.615339	NOTEST	NOTEST	0.522847	73.854946	3.900314	491889.0	0.0	0
FBtr0335159	CG4267-RB	-2.871049	NOTEST	NOTEST	0.765736	75.18109	8.572559	2.991012	1.125925	1
FBtr0302975	GLS-RE	-1.140593	NOTEST	NOTEST	-0.980877	37.027194	12.349752	256500.0	0.001568	0
FBtr0306011	CG8892-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0073672	CG32651-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0086512	rib-RA	-0.438804	NOTEST	NOTEST	1.165933	62.58458	3.095225	3.304884	0.274364	1
FBtr0073817	mus101-RA	-5.838559	NOTEST	NOTEST	1.651101	15.042738	4.248185	1.953664	1.026085	1
FBtr0070265	br-RA	-1.370445	NOTEST	NOTEST	1.419609	84.779558	12.738172	2.828191	1.124166	1
FBtr0084053	ETHR-RB	-2.614746	NOTEST	NOTEST	-1.932409	68.514879	20.629283	36897.1	0.112008	0
FBtr0339619	CG4408-RB	-1.069504	NOTEST	NOTEST	2.455334	74.522919	9.115065	1.717879	18.1929	1
FBtr0445403	pre-mod(mdg4)-U-RC	-1.876973	NOTEST	NOTEST	0.636354	3.699819	19.742181	3.270425	2.81622	1
FBtr0082563	svp-RA	-1.58025	NOTEST	NOTEST	-0.951818	23.557188	14.584592	2.230384	2.184245	1
FBtr0080175	CG14069-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0305958	CG15233-RB	1.206236	NOTEST	NOTEST	2.437628	69.892001	2.437688	16040.4	0.033584	0
FBtr0340358	CG4991-RF	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070139	tw-RA	-0.792233	0.137034	0.1196	-0.077788	39.128552	2.812619	2527.741294	1.570675	1
FBtr0076670	Idh-RC	-5.228745	NOTEST	NOTEST	0.72956	5.043702	0.596987	257892.0	0.856691	0
FBtr0303287	CG1358-RD	1.969234	0.020616	0.0024	2.892974	10.405578	3.979744	1.488959	25.70605	1
FBtr0333134	CG14982-RC	-5.230344	NOTEST	NOTEST	0.217168	0.149331	0.943213	1.599696	3.78112	1
FBtr0076321	CG8177-RA	-0.042713	NOTEST	NOTEST	-0.006101	74.666667	4.0	250.7	0.0	0
FBtr0087030	CG5522-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0083229	Mhcl-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070859	CG12728-RA	-0.494418	0.120948	0.0949	-0.257894	74.113695	8.998934	1.73418	12.15005	1
FBtr0071345	His3.3B-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334561	AdipoR-RE	-2.199162	NOTEST	NOTEST	-0.959383	94.136607	4.563701	3453091.0	4.199605	0
FBtr0332394	CG8028-RD	-2.140875	NOTEST	NOTEST	-0.261032	42.632608	16.003765	16783.6	7.7e-05	0
FBtr0345991	Arp10-RB	-0.788008	NOTEST	NOTEST	0.322009	65.139013	10.91483	101149.0	0.0	0
FBtr0300364	Lgr4-RB	-1.225055	NOTEST	NOTEST	-0.583142	2.29029	1.901527	4796.820755	0.000124	1
FBtr0087315	Zasp52-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081544	alpha-Est1-RA	-0.339808	0.101122	0.067	1.533344	89.982447	2.66662	1.629979	13.26595	1
FBtr0346033	CG45488-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070639	cib-RA	-3.724322	NOTEST	NOTEST	-2.08492	45.851535	19.748782	2.419706	43.4276	1
FBtr0084879	CG5107-RA	-3.551088	NOTEST	NOTEST	2.586426	9.291671	0.718372	59024.1	0.269943	0
FBtr0333441	Atg2-RB	-3.80246	NOTEST	NOTEST	-0.579766	88.156479	10.967953	1330.308933	0.083666	1
FBtr0113427	Rbp6-RB	-3.201333	NOTEST	NOTEST	2.284562	0.264934	12.451665	2.73221	7.75674	1
FBtr0085536	CG7834-RB	-2.97645	NOTEST	NOTEST	0.751064	93.944399	3.708975	1.696017	172.861	1
FBtr0075151	Eip75B-RD	1.912756	0.016938	0.0016	2.813421	94.370733	5.267641	2.747627	15.9972	1
FBtr0333674	CaMKII-RL	-0.987424	0.140787	0.1262	-0.26058	12.095602	17.563568	3.108538	17.1633	1
FBtr0084548	Npc2f-RA	-6.222277	NOTEST	NOTEST	-3.840078	18.804943	6.677449	3.994983	0.965085	1
FBtr0072165	CG3163-RA	0.074576	0.081102	0.0425	1.381765	87.13833	5.205188	2.664668	6.96595	1
FBtr0085865	CstF50-RA	-5.310429	NOTEST	NOTEST	-0.25444	22.147869	22.605787	2.796859	2.637965	1
FBtr0340386	Rgk2-RC	-0.664342	NOTEST	NOTEST	1.027202	100.867439	13.367621	1.388715	18.03545	1
FBtr0339736	CG1227-RB	0.103938	0.086429	0.049	1.330348	3.351764	0.671621	1.594634	8.961265	1
FBtr0087564	SelD-RB	-3.510746	NOTEST	NOTEST	0.419188	5.03739	3.401012	121465.0	0.257777	0
FBtr0300309	Sfp33A2-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334974	pHCl-1-RE	-1.529994	NOTEST	NOTEST	-0.607011	16.139332	19.313883	10.130921	0.365847	1
FBtr0339616	CG4393-RC	-1.330522	NOTEST	NOTEST	-0.177882	32.0	12.0	2345.1	0.0	0
FBtr0345321	RpL36-RE	-0.213219	0.105908	0.0732	1.4419	14.390177	15.321652	3.844667	331.8835	1
FBtr0339279	Mal-A5-RC	-2.169008	NOTEST	NOTEST	-0.262956	10.666667	20.0	93865.9	0.0	0
FBtr0087493	Asx-RA	-3.754373	NOTEST	NOTEST	-2.970036	13.344737	16.992992	2.700854	3.63413	1
FBtr0340149	RpS19a-RD	-0.781545	0.09565	0.0597	-0.095336	25.843799	16.132345	5.55969	13.53245	1
FBtr0345703	CG42594-RC	-1.32979	NOTEST	NOTEST	0.062282	54.762062	5.631174	1029.3791	3.256695	1
FBtr0340225	Nup154-RD	-1.383145	NOTEST	NOTEST	-0.948247	39.722043	13.374726	4.984821	0.171115	1
FBtr0340122	CG17754-RF	-3.507216	NOTEST	NOTEST	-0.336598	23.064657	14.721166	5.634846	3.21853	1
FBtr0083836	CG4390-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0343301	kcc-RG	-1.972482	NOTEST	NOTEST	1.364635	1.009067	0.97689	1.644505	23.5659	1
FBtr0273283	CG5746-RD	-3.46867	NOTEST	NOTEST	-0.628052	0.02413	23.743204	216173.0	0.422426	0
FBtr0343436	ocm-RC	-2.177091	NOTEST	NOTEST	-0.873963	20.920685	6.823018	53387.1	5.1e-05	0
FBtr0077549	CG3513-RA	-2.271199	NOTEST	NOTEST	-0.783762	37.499221	14.392845	8.201026	2.069425	1
FBtr0331559	CG32164-RB	-3.550681	NOTEST	NOTEST	-1.728477	3.31205	15.853274	14424.005764	2.242495	1
FBtr0075278	beg-RA	0.232976	0.061111	0.0243	3.616307	2.906545	22.085294	2.193555	3.039175	1
FBtr0076343	CalpB-RA	-5.520296	NOTEST	NOTEST	0.033112	14.88972	5.80411	1.589173	18.55905	1
FBtr0346267	WDR79-RC	-3.684957	NOTEST	NOTEST	1.290755	10.666083	19.999781	92825.8	0.0	0
FBtr0344943	CG6324-RB	-0.265695	NOTEST	NOTEST	0.037735	34.96646	0.697698	838.0	0.004562	0
FBtr0304718	CG11839-RB	-2.263163	NOTEST	NOTEST	1.172242	3.142712	21.920224	2.800015	1.52328	1
FBtr0308623	scrib-RI	0.232835	0.074299	0.0355	1.778361	73.886448	6.521375	5.170675	1.047339	1
FBtr0344677	CG45105-RF	-0.662321	NOTEST	NOTEST	4.810762	42.666667	8.0	24279.4	0.0	0
FBtr0084072	mod(mdg4)-RM	-2.839168	NOTEST	NOTEST	1.151535	0.279594	23.342379	2.027546	3.109155	1
FBtr0330641	ND-15-RJ	-12.074457	NOTEST	NOTEST	-0.584651	0.0	24.0	64456.1	0.0	0
FBtr0332995	CG1701-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332290	rb-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301713	CG30159-RC	0.271256	0.056065	0.02	2.302261	58.706288	2.247868	5.465672	2.082115	1
FBtr0073269	ens-RE	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0075959	tral-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0085592	RpL32-RB	-0.778732	0.136722	0.1191	5.176592	0.542332	1.80099	2.513116	412.71	1
FBtr0339742	nemy-RM	-6.449601	NOTEST	NOTEST	-0.954359	13.920803	20.980135	23506.7	0.0	0
FBtr0334409	dpr7-RG	0.577011	0.040256	0.0095	3.327073	7.64049	18.663509	1.560852	51.92395	1
FBtr0343354	CG33223-RB	0.044265	NOTEST	NOTEST	1.417384	48.630491	6.57676	9816.9	0.0	0
FBtr0305314	CG18428-RB	0.585589	0.052839	0.0179	0.690952	8.486615	5.41453	13269.144737	1.44212	1
FBtr0081684	Taf1-RA	-1.839125	NOTEST	NOTEST	-0.618194	2.12942	3.559593	86.821057	0.979487	1
FBtr0088482	Orc6-RA	-2.366693	NOTEST	NOTEST	0.66163	27.38307	17.393201	5.620083	0.459827	1
FBtr0082632	CG18549-RA	-6.305424	NOTEST	NOTEST	0.269676	92.466312	9.071939	1.353862	42.31285	1
FBtr0072376	CG12849-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0308624	scrib-RC	-1.82815	NOTEST	NOTEST	-1.267842	73.604203	22.225936	2.815176	0.558995	1
FBtr0079851	Pka-C1-RB	-0.976891	NOTEST	NOTEST	-0.526103	2.099087	21.138762	1.269337	101.7395	1
FBtr0307598	futsch-RF	-0.749544	0.139213	0.1233	-0.153513	101.554237	7.065356	3.697114	1.9299	1
FBtr0076071	CG5906-RA	-2.298783	NOTEST	NOTEST	-0.88496	20.029648	20.850414	52937.0	0.176889	0
FBtr0300528	Pka-R1-RM	-0.100398	NOTEST	NOTEST	-0.011756	38.278287	1.837743	210.4	0.0	0
FBtr0343017	RhoU-RC	-0.331013	0.104606	0.0715	2.34006	45.348742	3.537468	2.130289	2.531315	1
FBtr0079104	CG14017-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082163	Snap24-RA	-3.732027	NOTEST	NOTEST	1.304305	2.654016	1.219658	1.221273	33.47515	1
FBtr0088118	CG7741-RA	-4.694136	NOTEST	NOTEST	0.337866	58.000886	5.945698	13225.6	0.059302	0
FBtr0083053	mRpS10-RA	1.467569	0.025455	0.0037	2.296373	1.357232	22.808717	2.584047	7.366305	1
FBtr0073004	CG32486-RD	1.775646	0.01179	0.0008	2.913507	77.423789	2.60838	1.550965	74.8056	1
FBtr0329990	Asciz-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0091650	CG33671-RA	-4.391356	NOTEST	NOTEST	0.681475	84.251293	19.154177	1.483755	11.13525	1
FBtr0100314	CadN-RJ	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332967	CG2225-RH	-0.440005	0.107915	0.0757	2.656731	1.550063	22.404185	3.106541	3.54367	1
FBtr0345178	JHDM2-RB	-1.694534	NOTEST	NOTEST	0.346722	6.895369	22.035979	54897.0	0.002267	0
FBtr0332230	CG43816-RB	-0.612509	NOTEST	NOTEST	4.796909	74.666667	4.0	7498.6	0.0	0
FBtr0301977	CG31077-RB	-1.935596	NOTEST	NOTEST	-0.241917	42.666667	8.0	5492.2	0.0	0
FBtr0110909	Cnx99A-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301088	Rad60-RB	-4.770271	NOTEST	NOTEST	-1.875239	4.423592	20.172315	157584.0	0.481123	0
FBtr0345369	Abl-RJ	-0.02042	NOTEST	NOTEST	-0.006141	23.836021	19.277041	10.333333	0.000364	1
FBtr0289966	mRpL23-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070877	sqh-RA	-2.33203	NOTEST	NOTEST	-0.526944	15.393183	19.243189	1.869364	52.668	1
FBtr0345092	Svil-RK	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081179	CG31800-RA	-2.34777	NOTEST	NOTEST	2.293672	0.467352	22.723794	2.389245	5.10483	1
FBtr0303218	CG14607-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0330025	Men-RC	-0.577229	0.130146	0.109	2.534756	65.579076	7.148568	1.635969	161.7585	1
FBtr0345706	Vha36-3-RC	-1.267274	NOTEST	NOTEST	0.53832	0.207219	23.181686	169092.0	0.825661	0
FBtr0080198	Gr32a-RA	-7.22506	NOTEST	NOTEST	0.236404	6.05964	3.203396	4.061704	0.333333	1
FBtr0332304	CG12535-RE	-0.676158	NOTEST	NOTEST	3.488677	0.0	24.0	5699.0	0.0	0
FBtr0087256	Dg-RA	0.491293	NOTEST	NOTEST	0.67912	85.419049	15.78354	205258.0	0.435558	0
FBtr0299795	C3G-RG	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301214	CG42544-RA	-2.167779	NOTEST	NOTEST	-0.26285	74.666667	4.0	61319.8	0.0	0
FBtr0336942	mbl-RT	-4.252015	NOTEST	NOTEST	-0.693143	0.290869	1.229482	301267.0	0.0	0
FBtr0081621	Dfd-RA	-1.093836	NOTEST	NOTEST	2.102509	88.090736	17.026182	1.41683	13.8827	1
FBtr0330006	Jabba-RH	-4.626259	NOTEST	NOTEST	1.954688	99.095262	10.952784	3568.524286	5.967645	1
FBtr0332669	CG13937-RH	-4.505092	NOTEST	NOTEST	2.127973	69.035429	13.701776	4.306495	4.735765	1
FBtr0302884	su(w[a])-RG	-3.06705	NOTEST	NOTEST	-0.198783	31.15043	17.942621	6912.6	0.01943	0
FBtr0339983	Cyp6a22-RB	-1.957207	NOTEST	NOTEST	-0.451642	0.169362	23.05351	146698.0	0.0	0
FBtr0330190	Dab-RG	-0.00548	NOTEST	NOTEST	-0.001308	51.297513	3.031023	113.6	0.0	0
FBtr0074933	Cpr76Bb-RA	-2.579183	NOTEST	NOTEST	-0.762532	15.546143	21.643292	20061.1	0.0	0
FBtr0330652	spen-RE	-2.971922	NOTEST	NOTEST	0.659156	107.520603	7.589837	3.060526	0.942481	1
FBtr0077303	Obp19d-RA	-1.785542	NOTEST	NOTEST	0.500903	8.627434	18.096484	2.844276	3.95524	1
FBtr0300545	CG8136-RD	-3.527085	NOTEST	NOTEST	-0.615997	80.811269	9.16096	14956.4	0.028948	0
FBtr0299551	Dscam2-RJ	-0.305604	NOTEST	NOTEST	1.707433	3.760867	1.876134	1.335605	18.08485	1
FBtr0074148	eIF5-RE	-3.264302	NOTEST	NOTEST	-1.626471	4.559891	17.11521	1967.154381	2.83952	1
FBtr0086335	Obp56h-RA	-2.072375	NOTEST	NOTEST	1.301854	73.359386	10.489951	191004.0	0.0	0
FBtr0112607	CG34375-RA	-2.975632	NOTEST	NOTEST	-0.537828	84.821119	1.615094	23178.5	1.8e-05	0
FBtr0113093	CG10924-RB	-0.925022	NOTEST	NOTEST	0.30836	13.336688	5.113494	42842.1	0.151479	0
FBtr0085823	CG1815-RB	-0.325099	0.11156	0.0813	1.55183	110.240811	8.405368	201.801615	2.653295	1
FBtr0076602	Pex2-RA	-1.880933	NOTEST	NOTEST	0.862808	22.287427	9.083623	1.723132	5.9268	1
FBtr0337106	Rfx-RI	-2.236249	NOTEST	NOTEST	-0.275808	42.666222	7.998052	41139.0	0.0	0
FBtr0299858	Ten-a-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0302213	CG9150-RB	-3.336923	NOTEST	NOTEST	-0.403677	15.37978	4.819645	1.480373	102.214	1
FBtr0332982	CG11593-RC	0.616626	NOTEST	NOTEST	3.699988	18.101689	5.98268	1.228283	16.08095	1
FBtr0339449	CG12914-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0085851	FeCH-RB	-3.43523	NOTEST	NOTEST	-1.684691	26.169427	6.593239	443422.0	1.24009	0
FBtr0073157	Fie-RA	-1.484756	NOTEST	NOTEST	-0.185124	34.911383	2.374578	6.75853	2.954905	1
FBtr0305352	CG43143-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0100174	ena-RD	-2.471772	NOTEST	NOTEST	-0.420342	56.564666	14.788757	7304.9	0.0	0
FBtr0304915	mld-RF	-3.52028	NOTEST	NOTEST	1.134117	73.212921	5.587316	239552.0	0.071664	0
FBtr0333186	Tip60-RC	0.177749	0.070351	0.0318	2.112709	81.304069	4.768147	1.84627	7.18591	1
FBtr0332497	Ac13E-RC	-1.346226	NOTEST	NOTEST	1.838191	19.166056	22.427371	1.916107	4.682485	1
FBtr0334142	Pde1c-RK	-1.35173	NOTEST	NOTEST	1.39504	58.038743	4.518277	1.739463	2.825755	1
FBtr0077648	CG3542-RA	-1.285072	NOTEST	NOTEST	0.369395	90.298492	0.830648	1.628853	4.611395	1
FBtr0113740	MED21-RA	-1.287884	NOTEST	NOTEST	-0.693445	24.029423	11.944964	1.892688	44.13905	1
FBtr0075556	yellow-k-RA	-5.669063	NOTEST	NOTEST	-0.561533	0.0	24.0	6286.1	0.0	0
FBtr0091827	His2A:CG33823-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070073	sc-RA	-1.138221	NOTEST	NOTEST	-0.547032	55.243609	17.948108	4750.7	0.0	0
FBtr0333216	CG33489-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0087594	PheRS-m-RA	1.030799	NOTEST	NOTEST	1.075375	25.420804	23.453516	1.292608	17.9802	1
FBtr0346581	CG3604-RB	-0.508755	NOTEST	NOTEST	1.561892	21.442876	18.957942	204519.0	0.0	0
FBtr0344063	CG7227-RC	-3.556762	NOTEST	NOTEST	-0.043209	8.449031	6.88491	2.31328	5.450405	1
FBtr0073766	CG15747-RA	0.727982	0.034557	0.007	0.916649	11.466963	20.479933	1.932947	4.598	1
FBtr0344813	CG32453-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332714	M6-RE	-0.484934	NOTEST	NOTEST	1.948661	6.761738	4.148839	7.815382	0.802516	1
FBtr0088035	eEF1alpha1-RA	-2.154268	NOTEST	NOTEST	2.898162	46.666488	4.576522	1.286577	2911.955	1
FBtr0339969	Hsc70-5-RB	-1.468553	NOTEST	NOTEST	2.20486	1.59217	21.497493	1.15324	79.33085	1
FBtr0075048	CG3819-RA	-2.052612	NOTEST	NOTEST	-0.780429	20.470676	5.013199	14359.4	0.0	0
FBtr0074912	hale-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0100461	sea-RA	-2.3149	NOTEST	NOTEST	-0.941478	1.563834	21.044543	598367.0	1.84136	0
FBtr0346518	CG42486-RB	-1.940295	NOTEST	NOTEST	1.267689	4.526807	18.905677	2.806201	23.2033	1
FBtr0082451	CG6808-RA	-1.568707	NOTEST	NOTEST	1.664788	24.966458	17.880385	3719.3	0.0	0
FBtr0300057	CG32441-RC	-1.710457	NOTEST	NOTEST	-0.811159	83.394554	22.228665	1.335852	77.84025	1
FBtr0305701	nw-RA	-2.703658	NOTEST	NOTEST	-0.532841	9.44633	16.527019	4379.1	0.0	0
FBtr0299697	Mlp60A-RB	0.062846	0.082797	0.0446	0.633453	1.038546	1.626821	1.647376	11.9298	1
FBtr0074391	CG32563-RA	-2.154442	NOTEST	NOTEST	-0.261517	42.668834	8.000203	22794.5	0.0	0
FBtr0331277	Tektin-A-RB	-9e-06	NOTEST	NOTEST	5e-06	26.985616	4.848702	5.6	0.0	0
FBtr0332507	CG33645-RB	-2.120473	NOTEST	NOTEST	-0.25875	42.666667	8.0	12610.0	0.0	0
FBtr0089085	Eph-RD	-0.188053	0.097121	0.0617	-0.079524	0.847212	21.74549	1.802204	4.52052	1
FBtr0089484	Stat92E-RB	1.091563	0.037353	0.0082	1.560081	68.917392	8.334676	1.730514	52.4098	1
FBtr0073002	CG11486-RF	-3.320361	NOTEST	NOTEST	-0.323072	79.786239	11.560699	23582.9	0.0	0
FBtr0339774	ssx-RE	-2.103478	NOTEST	NOTEST	1.028014	2.704227	20.31893	2.361577	28.9794	1
FBtr0071555	CG15649-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070124	SkpA-RD	-3.621212	NOTEST	NOTEST	-0.9687	16.808513	6.204062	76907.8	0.125871	0
FBtr0301802	CG40160-RE	-3.406849	NOTEST	NOTEST	-2.50979	9.303875	17.083005	9.847889	0.996942	1
FBtr0071099	CG15330-RA	-2.468984	NOTEST	NOTEST	-1.771072	31.16818	1.654111	25579.9	0.050595	0
FBtr0086939	CG4853-RB	-3.138323	NOTEST	NOTEST	-1.426055	1.346672	23.834112	12.287969	0.958182	1
FBtr0310534	kri-RC	-0.62859	0.131331	0.1108	2.147617	3.763698	21.357199	3.043386	7.044585	1
FBtr0299755	CG42321-RG	-1.843508	NOTEST	NOTEST	2.607848	2.787653	1.999798	1418.500892	0.248995	1
FBtr0083235	CG10185-RA	-2.443044	NOTEST	NOTEST	-1.298611	4.237027	2.305227	8.395315	0.172609	1
