ID	Symbol	RP24	qVal	pVal	F24	Avg_Random_F24_Score	qVal	pVal
FBtr0089767	gukh-RB	-0.40988	0.23830356146694215	0.07333	0.25376	0.10833657	0.23820606921487605	0.0733
FBtr0330259	CG43737-RC	-6.39931	NOTEST	NOTEST	0.01133	0.0	NOTEST	NOTEST
FBtr0334277	Rcd-1-RC	-1.70324	0.5072343377837115	0.30181	0.19435	0.14721467000000002	0.5071513621794872	0.3018
FBtr0330654	CG11023-RD	-5.55816	NOTEST	NOTEST	0.00099	0.0	NOTEST	NOTEST
FBtr0334030	put-RC	-1.71939	0.5129544313673631	0.30822	4.14483	3.247343425	0.5129390636159238	0.30822
FBtr0071307	Obp8a-RA	1.40713	0.05576556818181819	0.00351	0.29327	0.07348004999999999	0.05576556818181819	0.00351
FBtr0080289	Ada1-1-RA	-2.17028	NOTEST	NOTEST	0.04189	0.0	NOTEST	NOTEST
FBtr0333054	CG6765-RB	-0.829	0.28596730836236933	0.10436	0.90257	0.44880872	0.28596730836236933	0.10436
FBtr0074899	schuy-RA	-1.62697	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0114460	CG3277-RC	-5.24138	NOTEST	NOTEST	0.00061	0.0	NOTEST	NOTEST
FBtr0305009	CG43102-RA	-1.72967	NOTEST	NOTEST	2e-05	0.0	NOTEST	NOTEST
FBtr0346609	CG30423-RE	-0.1525	0.21710030517095225	0.06105	31.29442	12.00909709	0.21710030517095225	0.06105
FBtr0340304	CG8184-RH	0.09556	0.15157859446052085	0.02914	3.37844	1.1926440200000001	0.15157859446052085	0.02914
FBtr0088133	Smyd4-3-RA	-1.56826	0.47989702304017984	0.27147	0.02269	0.01610138	0.47979095672941835	0.27141
FBtr0081569	Sas-4-RA	-3.07784	NOTEST	NOTEST	0.00252	0.0	NOTEST	NOTEST
FBtr0340395	Tango2-RD	-6.23303	NOTEST	NOTEST	0.00124	0.0	NOTEST	NOTEST
FBtr0306089	CG11168-RC	-2.63893	NOTEST	NOTEST	0.00652	0.0	NOTEST	NOTEST
FBtr0088027	otk2-RA	-0.15517	NOTEST	NOTEST	0.0049	0.0	NOTEST	NOTEST
FBtr0290019	Slik-RF	1.07115	0.07681416591523896	0.00677	3.33368	0.91663007	0.07681416591523896	0.00677
FBtr0299978	CG42376-RB	-1.23323	NOTEST	NOTEST	0.22465	0.0	NOTEST	NOTEST
FBtr0083608	CG7168-RA	-0.66508	0.29564848208607164	0.11083	0.46032	0.21515556	0.29564848208607164	0.11083
FBtr0086502	TBCB-RA	-4.19911	0.8661662302880804	0.7813	0.4182	1.4040644750000002	0.8661662302880804	0.7813
FBtr0072734	CG9192-RA	-2.34736	0.6507098290972831	0.47202	1.00101	1.093841515	0.6507098290972831	0.47201
FBtr0082654	Past1-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0301049	CG34367-RB	-2.59394	NOTEST	NOTEST	0.0077	0.0	NOTEST	NOTEST
FBtr0332410	CG5787-RB	-3.61792	NOTEST	NOTEST	0.00237	0.0	NOTEST	NOTEST
FBtr0072142	Galphas-RC	-3.58891	0.8611636802973978	0.77322	4.30141	10.408575925000001	0.8611636802973978	0.77322
FBtr0333464	COX8-RB	-0.89375	0.264243	0.08904	12.91537	6.686046620000001	0.26421036312190527	0.08904
FBtr0080929	CG13282-RA	-3.65498	NOTEST	NOTEST	0.00269	0.0	NOTEST	NOTEST
FBtr0333934	GlyRS-RC	-6.3674	NOTEST	NOTEST	0.04157	0.0	NOTEST	NOTEST
FBtr0085675	CG2246-RB	-2.26959	NOTEST	NOTEST	0.0019	0.0	NOTEST	NOTEST
FBtr0337058	CG14551-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0333519	lt-RE	-0.00617	0.19863632546736135	0.05151	0.30658	0.11571978	0.19861401960784314	0.05151
FBtr0331656	CG3651-RC	-1.8776	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0087262	Prosbeta1-RA	-2.20089	0.6035100584863727	0.41003	1.52939	1.5228652149999997	0.6035100584863727	0.41003
FBtr0087948	dgt5-RA	2e-05	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0078438	eg-RA	-1.51852	NOTEST	NOTEST	0.00093	0.0	NOTEST	NOTEST
FBtr0085268	CG31053-RA	-0.1269	NOTEST	NOTEST	0.01261	0.0	NOTEST	NOTEST
FBtr0080122	EMC3-RA	0.93107	NOTEST	NOTEST	3.40581	0.0	NOTEST	NOTEST
FBtr0088214	stan-RA	-8.70861	0.993793639559035	0.98866	0.00132	0.09892083	0.9937232760824412	0.98859
FBtr0331176	fax-RF	-1.17453	NOTEST	NOTEST	2.62807	0.0	NOTEST	NOTEST
FBtr0087008	Sply-RB	-5.81043	0.9499039201781149	0.91545	0.12766	1.3132962849999998	0.9499039201781149	0.91545
FBtr0334894	Nup98-96-RD	-0.72135	0.31452472832600875	0.12511	0.86336	0.415626835	0.31452472832600875	0.12511
FBtr0084154	CG31174-RA	-3.3243	0.7739451556195965	0.64023	0.17746	0.353759995	0.7739330682036503	0.64022
FBtr0331770	CG13896-RC	-2.51381	0.6536295297326787	0.47608	0.10477	0.130760315	0.6536295297326787	0.47608
FBtr0074786	CG32533-RA	-0.41651	0.262178204701971	0.08772	0.21238	0.08786923	0.262178204701971	0.0877
FBtr0077347	Usp2-RD	-4.11734	NOTEST	NOTEST	0.00031	0.0	NOTEST	NOTEST
FBtr0112412	CG34219-RA	-6.13419	0.9613448975593829	0.93598	0.00145	0.01885781	0.9612787319343513	0.93561
FBtr0309100	Nha2-RA	-3.31887	0.778088932122371	0.64679	0.09459	0.18890635	0.7780648728489484	0.64679
FBtr0273400	CG14797-RB	-1.97729	NOTEST	NOTEST	2e-05	0.0	NOTEST	NOTEST
FBtr0074053	CG8128-RA	-0.74433	NOTEST	NOTEST	3.70925	0.0	NOTEST	NOTEST
FBtr0302391	Drgx-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0085709	tll-RA	-3.1554	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0074688	CG8010-RA	0.92297	0.06579974890829694	0.00479	0.21745	0.059233024999999995	0.06579974890829694	0.00479
FBtr0307059	Lam-RC	-1.32095	NOTEST	NOTEST	0.02193	0.0	NOTEST	NOTEST
FBtr0308345	NaCP60E-RJ	-1.18914	NOTEST	NOTEST	2.42947	0.0	NOTEST	NOTEST
FBtr0306024	Esyt2-RC	-2.94125	NOTEST	NOTEST	0.00921	0.0	NOTEST	NOTEST
FBtr0073377	CG15210-RA	-0.55755	0.2851889739663093	0.1036	9.4594	4.24816146	0.2851889739663093	0.1036
FBtr0088745	Cyp4e2-RA	-1.04548	NOTEST	NOTEST	7.41281	0.0	NOTEST	NOTEST
FBtr0290290	CG10359-RG	-2.29188	0.6289933887757411	0.44179	0.22707	0.24395134000000002	0.6289791513917176	0.44178
FBtr0340136	mys-RC	-3.45679	NOTEST	NOTEST	0.03909	0.0	NOTEST	NOTEST
FBtr0080769	Gli-RE	2.29343	0.027799651162790703	0.00076	2.63306	0.571060485	0.027799651162790703	0.00076
FBtr0085297	Gfat2-RA	-2.10311	NOTEST	NOTEST	0.36507	0.0	NOTEST	NOTEST
FBtr0100406	Dyrk3-RE	-1.78735	NOTEST	NOTEST	2.87105	0.0	NOTEST	NOTEST
FBtr0342882	Rgk3-RE	0.87355	0.04397179407176286	0.00222	0.20854	0.059243185	0.04397179407176286	0.00222
FBtr0070283	CG3740-RA	-2.29421	0.6405929060589217	0.45787	0.87867	0.940396215	0.6405929060589217	0.45787
FBtr0301951	SK-RK	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0072878	CG13807-RA	-1.8046	0.5294559260217279	0.32534	0.89837	0.7175936399999999	0.5294396520951888	0.32533
FBtr0346949	CG30269-RB	-0.69692	0.3004351780878983	0.11463	0.83877	0.41602464	0.3004351780878983	0.11463
FBtr0339071	PIG-V-RA	-2.70033	NOTEST	NOTEST	0.02854	0.0	NOTEST	NOTEST
FBtr0346115	Gfrl-RN	-0.94069	NOTEST	NOTEST	0.1409	0.0	NOTEST	NOTEST
FBtr0304047	PMCA-RP	-0.12581	0.21889140419580422	0.06219	0.59817	0.22171466	0.21889140419580422	0.06219
FBtr0081619	Ama-RA	-5.32947	NOTEST	NOTEST	0.00108	0.0	NOTEST	NOTEST
FBtr0300738	kat-60L1-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0073839	CG32625-RA	-2.64227	NOTEST	NOTEST	0.02166	0.0	NOTEST	NOTEST
FBtr0392917	CG32391-RC	-1.52457	NOTEST	NOTEST	0.00492	0.0	NOTEST	NOTEST
FBtr0332845	bves-RC	2.63866	0.022584871794871793	0.00049	4.66833	0.978874215	0.022584871794871793	0.00049
FBtr0331174	TMS1-RF	-2.31342	NOTEST	NOTEST	0.03498	0.0	NOTEST	NOTEST
FBtr0305045	HDAC11-RB	-1.15888	0.39385354260089683	0.18846	1.48606	0.8791767199999999	0.39385354260089683	0.18846
FBtr0346737	CG1492-RB	-1.99222	NOTEST	NOTEST	0.22283	0.0	NOTEST	NOTEST
FBtr0340313	nonA-RD	-0.8853	0.30125627410325523	0.11539	4.13882	2.1650472350000003	0.30125627410325523	0.11539
FBtr0345113	Svil-RAF	2.88156	0.017039479166666666	0.00026	3.33084	0.6595318099999999	0.017039479166666666	0.00026
FBtr0084932	RpL27-RA	-1.83849	0.5400976072205863	0.33525	11634.55758	9631.159252795	0.5400976072205863	0.33525
FBtr0334124	CG44001-RA	-3.1782	0.7967339729119638	0.6732	0.76578	1.4037016049999997	0.7967103028592927	0.67318
FBtr0088153	Tapdelta-RA	0.63826	NOTEST	NOTEST	40.83889	0.0	NOTEST	NOTEST
FBtr0300692	CG11041-RB	-4.30715	0.9219324413700016	0.86852	0.01197	0.04567279	0.9219112114054329	0.86838
FBtr0084197	SKIP-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0072368	mAChR-A-RB	-1.13623	0.3898060815099382	0.18547	0.53007	0.30976781999999997	0.3897640471020545	0.18545
FBtr0086776	lolal-RB	-8.85474	NOTEST	NOTEST	0.00082	0.0	NOTEST	NOTEST
FBtr0331328	Tep4-RB	-7.73057	0.9883702870199632	0.97973	0.00793	0.31078226499999995	0.9883601988294717	0.97972
FBtr0091823	His1:CG33819-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0306925	CG43321-RA	-2.13047	NOTEST	NOTEST	0.00028	0.0	NOTEST	NOTEST
FBtr0113323	MTF-1-RD	-5.91221	NOTEST	NOTEST	0.00959	0.0	NOTEST	NOTEST
FBtr0308683	COX6B-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0083828	CG4836-RC	-0.81641	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0336703	beta-Man-RG	-1.38002	0.43933182302771856	0.22925	0.69473	0.4477436	0.4393126591532135	0.22924
FBtr0089999	Tbh-RB	-3.08812	0.7527051490276556	0.61161	0.24008	0.41554647499999997	0.7526928525359132	0.61159
FBtr0332775	SCCRO4-RD	2.20599	0.04397179407176286	0.00223	5.52368	1.219607005	0.04397179407176286	0.00223
FBtr0347428	CG46193-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0334909	Kat60-RB	-3.04397	0.7356909098148516	0.58735	0.1326	0.225006075	0.7356909098148516	0.58733
FBtr0082802	B52-RB	-0.65835	0.29454808329791754	0.11016	1.11769	0.526653775	0.29454808329791754	0.11016
FBtr0087861	ox-RA	-1.45026	0.48827813294637923	0.28079	763.5502	515.766775105	0.48827813294637923	0.28079
FBtr0075119	skl-RA	-3.75021	NOTEST	NOTEST	0.02356	0.0	NOTEST	NOTEST
FBtr0114564	Art7-RB	-1.94794	0.5613390123915737	0.36001	0.04296	0.037327065000000006	0.5613078277571252	0.35999
FBtr0336871	Tsp42Ee-RB	-2.1689	NOTEST	NOTEST	0.0109	0.0	NOTEST	NOTEST
FBtr0345364	CG10089-RF	-1.99948	NOTEST	NOTEST	0.00507	0.0	NOTEST	NOTEST
FBtr0074942	CG9368-RB	-0.39278	0.2599185322195704	0.08654	6.99934	2.96642826	0.2598885011933174	0.08654
FBtr0078230	CG5262-RA	-1.7321	0.5285642768273717	0.32412	2.1948	1.7377678449999998	0.5285642768273717	0.32412
FBtr0301282	whd-RD	-2.58394	0.6709098815873693	0.49981	18.97624	24.013321445000003	0.6709098815873693	0.49981
FBtr0073260	mas-RB	-1.13288	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0346277	Karl-RD	-2.97285	0.7283379733951427	0.57437	0.02361	0.036339754999999994	0.7281704233017536	0.57418
FBtr0302038	Klp31E-RB	-1.39594	NOTEST	NOTEST	0.06925	0.0	NOTEST	NOTEST
FBtr0078099	CG11912-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0085738	Prosalpha3T-RA	-1.28003	NOTEST	NOTEST	0.0057	0.0	NOTEST	NOTEST
FBtr0077728	Syt1-RC	0.68342	0.12045880791254555	0.01839	179.74867	52.444521995	0.12045880791254555	0.01839
FBtr0075616	Ran-like-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0085458	Pcd-RA	0.65409	0.10673080357142857	0.01425	10.99185	3.21806238	0.10666731112433075	0.01425
FBtr0078089	CG11885-RA	-2.41991	0.6303429706546275	0.44384	0.56501	0.66234846	0.6303571726862304	0.44383
FBtr0332067	Ldh-RD	0.35659	NOTEST	NOTEST	0.33465	0.0	NOTEST	NOTEST
FBtr0083561	CG7988-RA	-1.41056	0.4439008040957687	0.23428	0.42701	0.27501686499999994	0.4439008040957687	0.23428
FBtr0343994	CG5946-RG	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0303663	para-RM	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0082611	MBD-R2-RB	-1.69861	NOTEST	NOTEST	0.48289	0.0	NOTEST	NOTEST
FBtr0075995	CG11534-RA	-2.97584	0.7346965805486284	0.58531	1.00659	1.59637055	0.7346965805486284	0.58531
FBtr0112477	CG34281-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0306351	Mvl-RG	0.81409	0.09311059455587394	0.01033	12.07925	3.47664816	0.09311059455587394	0.01033
FBtr0339514	grp-RF	-2.20008	NOTEST	NOTEST	0.00242	0.0	NOTEST	NOTEST
FBtr0300051	CG32201-RB	-3.50518	NOTEST	NOTEST	0.00027	0.0	NOTEST	NOTEST
FBtr0306563	Ptpmeg-RK	-5.20085	NOTEST	NOTEST	0.00023	0.0	NOTEST	NOTEST
FBtr0083702	Xrp1-RC	-7.8572	0.990623989907081	0.98283	1.60198	66.43224572999999	0.990623989907081	0.98283
FBtr0307880	Hk-RH	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0333272	Taf6-RB	-2.32242	NOTEST	NOTEST	2.27828	0.0	NOTEST	NOTEST
FBtr0302414	CG33665-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0084376	CG13827-RA	-0.48774	0.21657450269198072	0.06074	0.21983	0.09904937999999999	0.21650319070558233	0.06072
FBtr0072927	dos-RB	-4.742	NOTEST	NOTEST	0.00103	0.0	NOTEST	NOTEST
FBtr0339370	Rme-8-RB	-2.30866	0.6318977510130571	0.44614	3.23464	3.6059046900000005	0.6318977510130571	0.44614
FBtr0308198	Aldh-III-RQ	0.39805	NOTEST	NOTEST	0.12373	0.0	NOTEST	NOTEST
FBtr0087620	shot-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0080350	CG31862-RA	-2.71062	NOTEST	NOTEST	0.00096	0.0	NOTEST	NOTEST
FBtr0071049	Dok-RA	-3.13535	NOTEST	NOTEST	0.01775	0.0	NOTEST	NOTEST
FBtr0307878	Hk-RF	-0.57954	0.2855351943231441	0.10382	0.79241	0.35591294500000004	0.28548231206293706	0.10381
FBtr0310369	slv-RB	-3.15024	NOTEST	NOTEST	0.00184	0.0	NOTEST	NOTEST
FBtr0088069	inv-RB	-1.53335	NOTEST	NOTEST	0.0091	0.0	NOTEST	NOTEST
FBtr0073946	CG14411-RA	-2.21773	0.6208927209328913	0.43161	1.12917	1.164284075	0.6208927209328913	0.43161
FBtr0303396	CG42766-RB	-3.59982	NOTEST	NOTEST	0.00656	0.0	NOTEST	NOTEST
FBtr0330257	sky-RL	-2.17025	NOTEST	NOTEST	0.13292	0.0	NOTEST	NOTEST
FBtr0071321	c12.2-RA	-1.59405	0.48175064962279973	0.27402	0.13561	0.098156595	0.4816833566140523	0.274
FBtr0080412	CG15485-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0076721	CG7366-RA	0.29698	NOTEST	NOTEST	0.00248	0.0	NOTEST	NOTEST
FBtr0071922	robo1-RA	-2.76595	0.7075689842705869	0.54697	0.2935	0.427409735	0.7075689842705869	0.54697
FBtr0113066	tou-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0072724	msd5-RA	-5.45923	NOTEST	NOTEST	0.00144	0.0	NOTEST	NOTEST
FBtr0080063	Cdk5alpha-RA	0.09296	0.17988677541208792	0.04163	22.61503	7.722483069999999	0.17988677541208792	0.04163
FBtr0332809	Octalpha2R-RC	-1.9736	0.5777591476242293	0.37976	1.34595	1.1915958450000002	0.5777287208318219	0.37975
FBtr0077459	CG15431-RA	0.86347	0.10549538274605103	0.0136	4.27572	1.203009535	0.10549538274605103	0.0136
FBtr0306908	CG43325-RA	-0.64078	NOTEST	NOTEST	0.00024	0.0	NOTEST	NOTEST
FBtr0337023	CG15177-RB	-1.90144	NOTEST	NOTEST	4e-05	0.0	NOTEST	NOTEST
FBtr0329896	mthl8-RB	-1.33688	NOTEST	NOTEST	1.26099	0.0	NOTEST	NOTEST
FBtr0079875	Srp54-RA	-0.9982	NOTEST	NOTEST	0.96495	0.0	NOTEST	NOTEST
FBtr0076204	Mocs1-RA	1.96168	0.006622631578947369	4e-05	1.44941	0.337225635	0.006622631578947369	4e-05
FBtr0083171	CG5614-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0075029	fz2-RA	-2.48593	NOTEST	NOTEST	0.01073	0.0	NOTEST	NOTEST
FBtr0332475	TfIIS-RB	-0.33371	0.24162447852760738	0.07512	0.19396	0.08076958000000001	0.241592313394683	0.07511
FBtr0333605	e(r)-RE	-3.18447	NOTEST	NOTEST	0.01915	0.0	NOTEST	NOTEST
FBtr0340053	RhoGAP1A-RD	-1.26262	NOTEST	NOTEST	0.0741	0.0	NOTEST	NOTEST
FBtr0076053	rols-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0339555	rho-7-RB	-2.10805	NOTEST	NOTEST	0.05125	0.0	NOTEST	NOTEST
FBtr0083553	wrd-RE	-2.50269	0.6621345631067961	0.48778	0.02803	0.033832985	0.6620430941849175	0.48764
FBtr0331659	Ndae1-RE	-5.59883	0.9500574717665485	0.91592	0.07271	0.6393089150000001	0.9500574717665485	0.9159
FBtr0300308	CG42470-RA	-0.10277	NOTEST	NOTEST	0.00698	0.0	NOTEST	NOTEST
FBtr0333585	CG42540-RJ	-4.18121	NOTEST	NOTEST	0.01167	0.0	NOTEST	NOTEST
FBtr0085241	ALiX-RA	-3.2676	NOTEST	NOTEST	2.76329	0.0	NOTEST	NOTEST
FBtr0087511	RpI1-RA	0.65432	0.08985166167664671	0.00954	0.31877	0.09636228	0.08975747754491019	0.00953
FBtr0091510	Vkor-RA	-2.59243	0.6596682669839896	0.48444	0.10052	0.12703878999999998	0.6596002066205107	0.48444
FBtr0083294	Gyc89Db-RA	-2.4679	0.661656422790547	0.48729	0.00313	0.0037542549999999997	0.6611305463182898	0.48664
FBtr0089172	Ank-RD	-3.28361	0.925180740242261	0.87408	1.28867	2.4987976	0.925180740242261	0.87408
FBtr0344814	CG45116-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0073834	jub-RB	-2.15108	NOTEST	NOTEST	0.0026	0.0	NOTEST	NOTEST
FBtr0346633	fdl-RF	0.29151	0.17222415467625898	0.03805	3.90909	1.2657171349999998	0.17222415467625898	0.03805
FBtr0346646	eIF3a-RD	1.20937	0.06213476888387824	0.00438	233.72963	60.072974185	0.06213476888387824	0.00438
FBtr0301414	Ankle2-RE	-4.23252	NOTEST	NOTEST	0.00797	0.0	NOTEST	NOTEST
FBtr0339661	CG44325-RC	-8.42819	NOTEST	NOTEST	0.0001	0.0	NOTEST	NOTEST
FBtr0088387	eIF3j-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0078129	smo-RA	-1.09886	NOTEST	NOTEST	0.17893	0.0	NOTEST	NOTEST
FBtr0072651	CG9194-RA	-2.93979	NOTEST	NOTEST	0.00316	0.0	NOTEST	NOTEST
FBtr0081062	JMJD4-RA	-0.1291	0.22750391540130152	0.06657	1.44887	0.5626513649999999	0.22750391540130152	0.06657
FBtr0345481	CG42700-RH	-5.5718	0.9451469550459476	0.90714	0.0191	0.17298349000000002	0.9451052860336121	0.90714
FBtr0299879	CG3635-RB	-1.29915	NOTEST	NOTEST	0.03094	0.0	NOTEST	NOTEST
FBtr0083460	CG7587-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0082742	CG32473-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0086457	par-1-RH	2.14693	0.027799651162790703	0.00076	20.51505	4.5211741199999995	0.027799651162790703	0.00076
FBtr0079959	CG5731-RA	-1.67815	0.5019288634218687	0.29586	0.03367	0.025298225	0.5017083173789941	0.29573
FBtr0303412	CG42779-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0335004	CG34133-RE	-0.02518	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0073949	Flo2-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0072799	drpr-RB	1.10352	0.07057530938123752	0.00562	5.63971	1.511340085	0.07057530938123752	0.00562
FBtr0082542	dpr17-RA	0.10563	NOTEST	NOTEST	0.04603	0.0	NOTEST	NOTEST
FBtr0085048	amon-RA	0.27763	0.12417517956499746	0.01951	42.07646	13.65632006	0.12417517956499746	0.01951
FBtr0088411	Jra-RA	1.79544	NOTEST	NOTEST	7.13219	0.0	NOTEST	NOTEST
FBtr0089020	Dscam1-RE	-4.18913	NOTEST	NOTEST	0.00068	0.0	NOTEST	NOTEST
FBtr0301629	ergic53-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0337081	cact-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0086282	CG13871-RA	-1.57372	NOTEST	NOTEST	0.0018	0.0	NOTEST	NOTEST
FBtr0336712	SKIP-RJ	-1.55619	NOTEST	NOTEST	0.05186	0.0	NOTEST	NOTEST
FBtr0345748	Art2-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0088431	PIG-N-RA	1.22239	0.060375178777393304	0.00416	0.14806	0.03786283	0.060375178777393304	0.00416
FBtr0073348	LeuRS-m-RA	0.95422	0.06506061606160617	0.0047	0.57321	0.155690405	0.06506061606160617	0.0047
FBtr0473383	Rab3-RB	-1.24739	NOTEST	NOTEST	1.09939	0.0	NOTEST	NOTEST
FBtr0081450	Spn38F-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0344661	CG30275-RN	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0335206	sba-RI	-3.69068	NOTEST	NOTEST	0.00193	0.0	NOTEST	NOTEST
FBtr0330375	Dhap-at-RC	-2.06838	0.5867257685417413	0.39042	0.08317	0.075138735	0.5867257685417413	0.39042
FBtr0307073	uif-RE	-7.83036	NOTEST	NOTEST	0.00311	0.0	NOTEST	NOTEST
FBtr0332044	Sap130-RG	-4.24136	NOTEST	NOTEST	0.00038	0.0	NOTEST	NOTEST
FBtr0346133	IP3K2-RG	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0308121	CG31875-RD	-0.75473	NOTEST	NOTEST	0.00388	0.0	NOTEST	NOTEST
FBtr0334832	TTLL4B-RC	-2.11306	NOTEST	NOTEST	0.0002	0.0	NOTEST	NOTEST
FBtr0332896	ATPsyndelta-RB	-1.34746	NOTEST	NOTEST	8.04677	0.0	NOTEST	NOTEST
FBtr0332133	dbo-RB	0.98908	0.08253365591397849	0.00793	1.11834	0.302493125	0.08253365591397849	0.00793
FBtr0336786	CG9368-RD	-0.45122	0.25058031135082126	0.08123	0.1632	0.07021420499999999	0.2505186148565825	0.08121
FBtr0303077	CG42729-RA	-1.43501	NOTEST	NOTEST	0.00154	0.0	NOTEST	NOTEST
FBtr0071512	CG15296-RA	-0.32397	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0081192	Nedd8-RA	0.09917	0.10968108594657376	0.01496	33.83573	11.874348885	0.10968108594657376	0.01496
FBtr0083941	Pi3K92E-RB	-0.96724	0.3521639981834696	0.154	5.64214	2.9561292800000003	0.3521639981834696	0.154
FBtr0344743	tau-RC	-0.90779	NOTEST	NOTEST	0.0921	0.0	NOTEST	NOTEST
FBtr0310428	CG31279-RD	-1.93891	NOTEST	NOTEST	4e-05	0.0	NOTEST	NOTEST
FBtr0089686	CRMP-RA	-8.57929	0.9937784504115719	0.98825	0.05673	3.841039925	0.9937232760824412	0.98825
FBtr0310269	dec-1-RG	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0084574	CG5515-RA	-2.53589	0.652143336251231	0.47356	0.05794	0.073354375	0.6521345977892087	0.47354
FBtr0112946	CHES-1-like-RB	-2.37131	0.6306119842075578	0.44419	0.04701	0.05157558500000001	0.6305269754061372	0.44413
FBtr0079599	Mettl14-RA	-2.04018	0.569175960597161	0.36965	0.26984	0.263080785	0.569175960597161	0.36965
FBtr0335247	dsd-RC	-0.11307	NOTEST	NOTEST	0.28603	0.0	NOTEST	NOTEST
FBtr0081672	CG15186-RA	-2.60834	NOTEST	NOTEST	0.00864	0.0	NOTEST	NOTEST
FBtr0331308	CG4617-RC	-1.05997	0.3748007687004481	0.17282	0.70084	0.395680295	0.3748007687004481	0.17282
FBtr0083242	CG5478-RA	-1.92178	NOTEST	NOTEST	4e-05	0.0	NOTEST	NOTEST
FBtr0082095	Unc-115b-RA	-2.02098	NOTEST	NOTEST	0.00921	0.0	NOTEST	NOTEST
FBtr0335418	GluClalpha-RJ	-2.35711	0.6210231195701875	0.43175	0.16336	0.18191704	0.6210231195701875	0.43175
FBtr0077722	CG2964-RA	-5.01888	NOTEST	NOTEST	2e-05	0.0	NOTEST	NOTEST
FBtr0303119	Ank2-RN	-2.41828	0.6608317595593001	0.48621	0.0914	0.10735057499999999	0.6608317595593001	0.4862
FBtr0081145	Acn-RA	0.08692	0.12262821882951654	0.01915	81.91361	28.490826639999998	0.12262821882951654	0.01915
FBtr0334995	CG17883-RC	-0.68777	0.3073269654184571	0.11929	0.99682	0.46130123	0.3073269654184571	0.11929
FBtr0080073	Hand-RA	-3.07459	NOTEST	NOTEST	0.0047	0.0	NOTEST	NOTEST
